time in s,CH2 in V
-79.99996E-6,-305.8E-3
-79.99996E-6,-245.8E-3
-79.79995E-6,-305.8E-3
-79.79995E-6,-245.8E-3
-79.59995E-6,-305.8E-3
-79.59995E-6,-265.8E-3
-79.39995E-6,-325.8E-3
-79.39995E-6,-285.8E-3
-79.19995E-6,-325.8E-3
-79.19995E-6,-285.8E-3
-78.99995E-6,-345.8E-3
-78.99995E-6,-305.8E-3
-78.79995E-6,-345.8E-3
-78.79995E-6,-285.8E-3
-78.59994E-6,-365.8E-3
-78.59994E-6,-305.8E-3
-78.39994E-6,-365.8E-3
-78.39994E-6,-325.8E-3
-78.19994E-6,-385.8E-3
-78.19994E-6,-325.8E-3
-77.99994E-6,-385.8E-3
-77.99994E-6,-345.8E-3
-77.79994E-6,-405.8E-3
-77.79994E-6,-345.8E-3
-77.59994E-6,-405.8E-3
-77.59994E-6,-365.8E-3
-77.39994E-6,-425.8E-3
-77.39994E-6,-365.8E-3
-77.19993E-6,-425.8E-3
-77.19993E-6,-385.8E-3
-76.99993E-6,-425.8E-3
-76.99993E-6,-385.8E-3
-76.79993E-6,-445.8E-3
-76.79993E-6,-405.8E-3
-76.59993E-6,-445.8E-3
-76.59993E-6,-405.8E-3
-76.39993E-6,-465.8E-3
-76.39993E-6,-425.8E-3
-76.19993E-6,-465.8E-3
-76.19993E-6,-425.8E-3
-75.99992E-6,-485.8E-3
-75.99992E-6,-445.8E-3
-75.79992E-6,-485.8E-3
-75.79992E-6,-445.8E-3
-75.59992E-6,-505.8E-3
-75.59992E-6,-465.8E-3
-75.39992E-6,-505.8E-3
-75.39992E-6,-465.8E-3
-75.19992E-6,-525.8E-3
-75.19992E-6,-465.8E-3
-74.99992E-6,-525.8E-3
-74.99992E-6,-485.8E-3
-74.79992E-6,-545.8E-3
-74.79992E-6,-485.8E-3
-74.59991E-6,-545.8E-3
-74.59991E-6,-505.8E-3
-74.39991E-6,-565.8E-3
-74.39991E-6,-505.8E-3
-74.19991E-6,-565.8E-3
-74.19991E-6,-525.8E-3
-73.99991E-6,-585.8E-3
-73.99991E-6,-525.8E-3
-73.80000E-6,-585.8E-3
-73.80000E-6,-545.8E-3
-73.59999E-6,-605.8E-3
-73.59999E-6,-545.8E-3
-73.39999E-6,-605.8E-3
-73.39999E-6,-565.8E-3
-73.19999E-6,-625.8E-3
-73.19999E-6,-565.8E-3
-72.99999E-6,-625.8E-3
-72.99999E-6,-585.8E-3
-72.79999E-6,-645.8E-3
-72.79999E-6,-585.8E-3
-72.59999E-6,-665.8E-3
-72.59999E-6,-605.8E-3
-72.39998E-6,-665.8E-3
-72.39998E-6,-605.8E-3
-72.19998E-6,-665.8E-3
-72.19998E-6,-625.8E-3
-71.99998E-6,-685.8E-3
-71.99998E-6,-645.8E-3
-71.79998E-6,-685.8E-3
-71.79998E-6,-645.8E-3
-71.59998E-6,-685.8E-3
-71.59998E-6,-645.8E-3
-71.39998E-6,-705.8E-3
-71.39998E-6,-665.8E-3
-71.19998E-6,-705.8E-3
-71.19998E-6,-665.8E-3
-70.99997E-6,-725.8E-3
-70.99997E-6,-685.8E-3
-70.79997E-6,-745.8E-3
-70.79997E-6,-705.8E-3
-70.59997E-6,-745.8E-3
-70.59997E-6,-705.8E-3
-70.39997E-6,-765.8E-3
-70.39997E-6,-705.8E-3
-70.19997E-6,-765.8E-3
-70.19997E-6,-725.8E-3
-69.99997E-6,-765.8E-3
-69.99997E-6,-725.8E-3
-69.79997E-6,-785.8E-3
-69.79997E-6,-725.8E-3
-69.59996E-6,-805.8E-3
-69.59996E-6,-745.8E-3
-69.39996E-6,-805.8E-3
-69.39996E-6,-765.8E-3
-69.19996E-6,-805.8E-3
-69.19996E-6,-765.8E-3
-68.99996E-6,-825.8E-3
-68.99996E-6,-785.8E-3
-68.79996E-6,-825.8E-3
-68.79996E-6,-785.8E-3
-68.59996E-6,-845.8E-3
-68.59996E-6,-785.8E-3
-68.39995E-6,-845.8E-3
-68.39995E-6,-805.8E-3
-68.19995E-6,-865.8E-3
-68.19995E-6,-825.8E-3
-67.99995E-6,-865.8E-3
-67.99995E-6,-825.8E-3
-67.79995E-6,-865.8E-3
-67.79995E-6,-825.8E-3
-67.59995E-6,-885.8E-3
-67.59995E-6,-845.8E-3
-67.39995E-6,-905.8E-3
-67.39995E-6,-845.8E-3
-67.19995E-6,-905.8E-3
-67.19995E-6,-865.8E-3
-66.99994E-6,-905.8E-3
-66.99994E-6,-865.8E-3
-66.79994E-6,-925.8E-3
-66.79994E-6,-885.8E-3
-66.59994E-6,-945.8E-3
-66.59994E-6,-905.8E-3
-66.39994E-6,-945.8E-3
-66.39994E-6,-905.8E-3
-66.19994E-6,-945.8E-3
-66.19994E-6,-905.8E-3
-65.99994E-6,-965.8E-3
-65.99994E-6,-905.8E-3
-65.79993E-6,-965.8E-3
-65.79993E-6,-925.8E-3
-65.59993E-6,-985.8E-3
-65.59993E-6,-925.8E-3
-65.39993E-6,-1.006
-65.39993E-6,-945.8E-3
-65.19993E-6,-1.006
-65.19993E-6,-945.8E-3
-64.99993E-6,-1.006
-64.99993E-6,-945.8E-3
-64.79993E-6,-1.026
-64.79993E-6,-965.8E-3
-64.59993E-6,-1.046
-64.59993E-6,-985.8E-3
-64.39992E-6,-1.046
-64.39992E-6,-985.8E-3
-64.19992E-6,-1.046
-64.19992E-6,-1.006
-63.99992E-6,-1.046
-63.99992E-6,-1.006
-63.79992E-6,-1.066
-63.79992E-6,-1.026
-63.59992E-6,-1.086
-63.59992E-6,-1.026
-63.39992E-6,-1.086
-63.39992E-6,-1.046
-63.19991E-6,-1.086
-63.19991E-6,-1.046
-62.99991E-6,-1.106
-62.99991E-6,-1.046
-62.79991E-6,-1.106
-62.79991E-6,-1.066
-62.59991E-6,-1.126
-62.59991E-6,-1.066
-62.39991E-6,-1.126
-62.39991E-6,-1.066
-62.19991E-6,-1.126
-62.19991E-6,-1.086
-61.99991E-6,-1.126
-61.99991E-6,-1.086
-61.79990E-6,-1.146
-61.79990E-6,-1.106
-61.59990E-6,-1.166
-61.59990E-6,-1.106
-61.39990E-6,-1.166
-61.39990E-6,-1.126
-61.19990E-6,-1.166
-61.19990E-6,-1.126
-60.99990E-6,-1.166
-60.99990E-6,-1.126
-60.80000E-6,-1.186
-60.80000E-6,-1.146
-60.60000E-6,-1.206
-60.60000E-6,-1.146
-60.40000E-6,-1.206
-60.40000E-6,-1.146
-60.20000E-6,-1.206
-60.20000E-6,-1.166
-60.00000E-6,-1.206
-60.00000E-6,-1.166
-59.79999E-6,-1.226
-59.79999E-6,-1.166
-59.59999E-6,-1.226
-59.59999E-6,-1.166
-59.39999E-6,-1.226
-59.39999E-6,-1.186
-59.19999E-6,-1.246
-59.19999E-6,-1.186
-58.99999E-6,-1.266
-58.99999E-6,-1.206
-58.79999E-6,-1.246
-58.79999E-6,-1.206
-58.59999E-6,-1.266
-58.59999E-6,-1.226
-58.39998E-6,-1.266
-58.39998E-6,-1.226
-58.19998E-6,-1.266
-58.19998E-6,-1.226
-57.99998E-6,-1.286
-57.99998E-6,-1.246
-57.79998E-6,-1.286
-57.79998E-6,-1.246
-57.59998E-6,-1.306
-57.59998E-6,-1.246
-57.39998E-6,-1.306
-57.39998E-6,-1.266
-57.19997E-6,-1.306
-57.19997E-6,-1.266
-56.99997E-6,-1.326
-56.99997E-6,-1.266
-56.79997E-6,-1.306
-56.79997E-6,-1.286
-56.59997E-6,-1.326
-56.59997E-6,-1.286
-56.39997E-6,-1.326
-56.39997E-6,-1.286
-56.19997E-6,-1.346
-56.19997E-6,-1.286
-55.99997E-6,-1.346
-55.99997E-6,-1.286
-55.79996E-6,-1.346
-55.79996E-6,-1.306
-55.59996E-6,374.2E-3
-55.59996E-6,-1.346
-55.39996E-6,814.2E-3
-55.39996E-6,374.2E-3
-55.19996E-6,234.2E-3
-55.19996E-6,414.2E-3
-54.99996E-6,434.2E-3
-54.99996E-6,354.2E-3
-54.79996E-6,334.2E-3
-54.79996E-6,374.2E-3
-54.59996E-6,334.2E-3
-54.59996E-6,394.2E-3
-54.39995E-6,314.2E-3
-54.39995E-6,374.2E-3
-54.19995E-6,314.2E-3
-54.19995E-6,354.2E-3
-53.99995E-6,274.2E-3
-53.99995E-6,354.2E-3
-53.79995E-6,274.2E-3
-53.79995E-6,334.2E-3
-53.59995E-6,254.2E-3
-53.59995E-6,314.2E-3
-53.39995E-6,254.2E-3
-53.39995E-6,294.2E-3
-53.19994E-6,234.2E-3
-53.19994E-6,294.2E-3
-52.99994E-6,234.2E-3
-52.99994E-6,274.2E-3
-52.79994E-6,214.2E-3
-52.79994E-6,274.2E-3
-52.59994E-6,214.2E-3
-52.59994E-6,254.2E-3
-52.39994E-6,194.2E-3
-52.39994E-6,254.2E-3
-52.19994E-6,174.2E-3
-52.19994E-6,234.2E-3
-51.99994E-6,174.2E-3
-51.99994E-6,214.2E-3
-51.79993E-6,174.2E-3
-51.79993E-6,214.2E-3
-51.59993E-6,154.2E-3
-51.59993E-6,194.2E-3
-51.39993E-6,134.2E-3
-51.39993E-6,194.2E-3
-51.19993E-6,134.2E-3
-51.19993E-6,174.2E-3
-50.99993E-6,134.2E-3
-50.99993E-6,174.2E-3
-50.79993E-6,114.2E-3
-50.79993E-6,174.2E-3
-50.59992E-6,114.2E-3
-50.59992E-6,154.2E-3
-50.39992E-6,114.2E-3
-50.39992E-6,154.2E-3
-50.19992E-6,94.15E-3
-50.19992E-6,154.2E-3
-49.99992E-6,74.15E-3
-49.99992E-6,134.2E-3
-49.79992E-6,74.15E-3
-49.79992E-6,114.2E-3
-49.59992E-6,74.15E-3
-49.59992E-6,114.2E-3
-49.39992E-6,54.15E-3
-49.39992E-6,114.2E-3
-49.19991E-6,54.15E-3
-49.19991E-6,94.15E-3
-48.99991E-6,54.15E-3
-48.99991E-6,94.15E-3
-48.79991E-6,34.15E-3
-48.79991E-6,74.15E-3
-48.59991E-6,34.15E-3
-48.59991E-6,74.15E-3
-48.39991E-6,14.15E-3
-48.39991E-6,74.15E-3
-48.19991E-6,14.15E-3
-48.19991E-6,54.15E-3
-47.99990E-6,-5.849E-3
-47.99990E-6,54.15E-3
-47.79990E-6,-5.849E-3
-47.79990E-6,54.15E-3
-47.59990E-6,-5.849E-3
-47.59990E-6,54.15E-3
-47.40000E-6,-5.849E-3
-47.40000E-6,34.15E-3
-47.20000E-6,-25.85E-3
-47.20000E-6,14.15E-3
-47.00000E-6,-25.85E-3
-47.00000E-6,14.15E-3
-46.80000E-6,-25.85E-3
-46.80000E-6,14.15E-3
-46.60000E-6,-25.85E-3
-46.60000E-6,14.15E-3
-46.39999E-6,-45.85E-3
-46.39999E-6,-5.849E-3
-46.19999E-6,-45.85E-3
-46.19999E-6,-5.849E-3
-45.99999E-6,-45.85E-3
-45.99999E-6,-25.85E-3
-45.79999E-6,-45.85E-3
-45.79999E-6,-25.85E-3
-45.59999E-6,-65.85E-3
-45.59999E-6,-25.85E-3
-45.39999E-6,-65.85E-3
-45.39999E-6,-25.85E-3
-45.19999E-6,-65.85E-3
-45.19999E-6,-25.85E-3
-44.99998E-6,-85.85E-3
-44.99998E-6,-45.85E-3
-44.79998E-6,-85.85E-3
-44.79998E-6,-45.85E-3
-44.59998E-6,-85.85E-3
-44.59998E-6,-45.85E-3
-44.39998E-6,-85.85E-3
-44.39998E-6,-45.85E-3
-44.19998E-6,-85.85E-3
-44.19998E-6,-45.85E-3
-43.99998E-6,-105.8E-3
-43.99998E-6,-45.85E-3
-43.79997E-6,-105.8E-3
-43.79997E-6,-65.85E-3
-43.59997E-6,-105.8E-3
-43.59997E-6,-65.85E-3
-43.39997E-6,-105.8E-3
-43.39997E-6,-65.85E-3
-43.19997E-6,-105.8E-3
-43.19997E-6,-65.85E-3
-42.99997E-6,-105.8E-3
-42.99997E-6,-65.85E-3
-42.79997E-6,-125.8E-3
-42.79997E-6,-85.85E-3
-42.59997E-6,-125.8E-3
-42.59997E-6,-85.85E-3
-42.39996E-6,-125.8E-3
-42.39996E-6,-65.85E-3
-42.19996E-6,-145.8E-3
-42.19996E-6,-85.85E-3
-41.99996E-6,-145.8E-3
-41.99996E-6,-85.85E-3
-41.79996E-6,-125.8E-3
-41.79996E-6,-85.85E-3
-41.59996E-6,-125.8E-3
-41.59996E-6,-85.85E-3
-41.39996E-6,-145.8E-3
-41.39996E-6,-85.85E-3
-41.19995E-6,-125.8E-3
-41.19995E-6,-85.85E-3
-40.99995E-6,-145.8E-3
-40.99995E-6,-105.8E-3
-40.79995E-6,-145.8E-3
-40.79995E-6,-105.8E-3
-40.59995E-6,-125.8E-3
-40.59995E-6,-85.85E-3
-40.39995E-6,-125.8E-3
-40.39995E-6,-85.85E-3
-40.19995E-6,-145.8E-3
-40.19995E-6,-85.85E-3
-39.99994E-6,-145.8E-3
-39.99994E-6,-105.8E-3
-39.79994E-6,-125.8E-3
-39.79994E-6,-105.8E-3
-39.59994E-6,-145.8E-3
-39.59994E-6,-85.85E-3
-39.39994E-6,-145.8E-3
-39.39994E-6,-105.8E-3
-39.19994E-6,-145.8E-3
-39.19994E-6,-85.85E-3
-38.99994E-6,-145.8E-3
-38.99994E-6,-105.8E-3
-38.79994E-6,-125.8E-3
-38.79994E-6,-105.8E-3
-38.59993E-6,-145.8E-3
-38.59993E-6,-85.85E-3
-38.39993E-6,-145.8E-3
-38.39993E-6,-85.85E-3
-38.19993E-6,-125.8E-3
-38.19993E-6,-85.85E-3
-37.99993E-6,-145.8E-3
-37.99993E-6,-85.85E-3
-37.79993E-6,-125.8E-3
-37.79993E-6,-85.85E-3
-37.59993E-6,-125.8E-3
-37.59993E-6,-85.85E-3
-37.39993E-6,-145.8E-3
-37.39993E-6,-85.85E-3
-37.19992E-6,-145.8E-3
-37.19992E-6,-85.85E-3
-36.99992E-6,-125.8E-3
-36.99992E-6,-85.85E-3
-36.79992E-6,-125.8E-3
-36.79992E-6,-85.85E-3
-36.59992E-6,-125.8E-3
-36.59992E-6,-85.85E-3
-36.39992E-6,-125.8E-3
-36.39992E-6,-65.85E-3
-36.19992E-6,-125.8E-3
-36.19992E-6,-65.85E-3
-35.99991E-6,-105.8E-3
-35.99991E-6,-65.85E-3
-35.79991E-6,-105.8E-3
-35.79991E-6,-65.85E-3
-35.59991E-6,-105.8E-3
-35.59991E-6,-65.85E-3
-35.39991E-6,-105.8E-3
-35.39991E-6,-65.85E-3
-35.19991E-6,-105.8E-3
-35.19991E-6,-65.85E-3
-35.00001E-6,-105.8E-3
-35.00001E-6,-45.85E-3
-34.80000E-6,-105.8E-3
-34.80000E-6,-45.85E-3
-34.60000E-6,-105.8E-3
-34.60000E-6,-45.85E-3
-34.40000E-6,-85.85E-3
-34.40000E-6,-45.85E-3
-34.20000E-6,-85.85E-3
-34.20000E-6,-45.85E-3
-34.00000E-6,-105.8E-3
-34.00000E-6,-45.85E-3
-33.80000E-6,-65.85E-3
-33.80000E-6,-45.85E-3
-33.59999E-6,-65.85E-3
-33.59999E-6,-25.85E-3
-33.39999E-6,-65.85E-3
-33.39999E-6,-25.85E-3
-33.19999E-6,-65.85E-3
-33.19999E-6,-25.85E-3
-32.99999E-6,-65.85E-3
-32.99999E-6,-25.85E-3
-32.79999E-6,-45.85E-3
-32.79999E-6,-5.849E-3
-32.59999E-6,-45.85E-3
-32.59999E-6,-5.849E-3
-32.39999E-6,-45.85E-3
-32.39999E-6,-5.849E-3
-32.19998E-6,-45.85E-3
-32.19998E-6,14.15E-3
-31.99998E-6,-45.85E-3
-31.99998E-6,14.15E-3
-31.79998E-6,-25.85E-3
-31.79998E-6,14.15E-3
-31.59998E-6,-25.85E-3
-31.59998E-6,14.15E-3
-31.39998E-6,-25.85E-3
-31.39998E-6,34.15E-3
-31.19998E-6,-25.85E-3
-31.19998E-6,14.15E-3
-30.99997E-6,-5.849E-3
-30.99997E-6,34.15E-3
-30.79997E-6,-5.849E-3
-30.79997E-6,34.15E-3
-30.59997E-6,-5.849E-3
-30.59997E-6,54.15E-3
-30.39997E-6,14.15E-3
-30.39997E-6,54.15E-3
-30.19997E-6,14.15E-3
-30.19997E-6,54.15E-3
-29.99997E-6,14.15E-3
-29.99997E-6,54.15E-3
-29.79997E-6,14.15E-3
-29.79997E-6,74.15E-3
-29.59997E-6,34.15E-3
-29.59997E-6,74.15E-3
-29.39997E-6,34.15E-3
-29.39997E-6,94.15E-3
-29.19997E-6,34.15E-3
-29.19997E-6,94.15E-3
-28.99997E-6,54.15E-3
-28.99997E-6,94.15E-3
-28.79997E-6,54.15E-3
-28.79997E-6,114.2E-3
-28.59997E-6,54.15E-3
-28.59997E-6,114.2E-3
-28.39997E-6,74.15E-3
-28.39997E-6,114.2E-3
-28.19998E-6,74.15E-3
-28.19998E-6,114.2E-3
-27.99998E-6,94.15E-3
-27.99998E-6,134.2E-3
-27.79998E-6,94.15E-3
-27.79998E-6,134.2E-3
-27.59998E-6,114.2E-3
-27.59998E-6,154.2E-3
-27.39998E-6,114.2E-3
-27.39998E-6,154.2E-3
-27.19998E-6,114.2E-3
-27.19998E-6,154.2E-3
-26.99998E-6,134.2E-3
-26.99998E-6,174.2E-3
-26.79998E-6,134.2E-3
-26.79998E-6,174.2E-3
-26.59998E-6,134.2E-3
-26.59998E-6,194.2E-3
-26.39998E-6,134.2E-3
-26.39998E-6,194.2E-3
-26.19998E-6,154.2E-3
-26.19998E-6,214.2E-3
-25.99998E-6,174.2E-3
-25.99998E-6,214.2E-3
-25.79998E-6,174.2E-3
-25.79998E-6,214.2E-3
-25.59998E-6,174.2E-3
-25.59998E-6,214.2E-3
-25.39998E-6,194.2E-3
-25.39998E-6,234.2E-3
-25.19998E-6,194.2E-3
-25.19998E-6,254.2E-3
-24.99998E-6,214.2E-3
-24.99998E-6,254.2E-3
-24.79998E-6,214.2E-3
-24.79998E-6,254.2E-3
-24.59998E-6,234.2E-3
-24.59998E-6,274.2E-3
-24.39998E-6,234.2E-3
-24.39998E-6,274.2E-3
-24.19998E-6,234.2E-3
-24.19998E-6,294.2E-3
-23.99998E-6,254.2E-3
-23.99998E-6,294.2E-3
-23.79998E-6,254.2E-3
-23.79998E-6,314.2E-3
-23.59998E-6,274.2E-3
-23.59998E-6,314.2E-3
-23.39998E-6,274.2E-3
-23.39998E-6,334.2E-3
-23.19998E-6,274.2E-3
-23.19998E-6,334.2E-3
-22.99998E-6,294.2E-3
-22.99998E-6,354.2E-3
-22.79998E-6,294.2E-3
-22.79998E-6,354.2E-3
-22.59998E-6,314.2E-3
-22.59998E-6,374.2E-3
-22.39998E-6,334.2E-3
-22.39998E-6,374.2E-3
-22.20000E-6,334.2E-3
-22.20000E-6,394.2E-3
-22.00000E-6,354.2E-3
-22.00000E-6,394.2E-3
-21.80000E-6,354.2E-3
-21.80000E-6,394.2E-3
-21.60000E-6,354.2E-3
-21.60000E-6,414.2E-3
-21.40000E-6,374.2E-3
-21.40000E-6,434.2E-3
-21.20000E-6,394.2E-3
-21.20000E-6,434.2E-3
-21.00000E-6,394.2E-3
-21.00000E-6,454.2E-3
-20.80000E-6,394.2E-3
-20.80000E-6,454.2E-3
-20.60000E-6,394.2E-3
-20.60000E-6,454.2E-3
-20.40000E-6,434.2E-3
-20.40000E-6,474.2E-3
-20.20000E-6,434.2E-3
-20.20000E-6,474.2E-3
-20.00001E-6,434.2E-3
-20.00001E-6,494.2E-3
-19.80001E-6,454.2E-3
-19.80001E-6,494.2E-3
-19.60001E-6,474.2E-3
-19.60001E-6,514.2E-3
-19.40001E-6,474.2E-3
-19.40001E-6,514.2E-3
-19.20001E-6,474.2E-3
-19.20001E-6,534.2E-3
-19.00001E-6,494.2E-3
-19.00001E-6,534.2E-3
-18.80001E-6,514.2E-3
-18.80001E-6,534.2E-3
-18.60001E-6,514.2E-3
-18.60001E-6,554.2E-3
-18.40001E-6,514.2E-3
-18.40001E-6,574.2E-3
-18.20001E-6,534.2E-3
-18.20001E-6,574.2E-3
-18.00001E-6,534.2E-3
-18.00001E-6,594.2E-3
-17.80001E-6,554.2E-3
-17.80001E-6,594.2E-3
-17.60001E-6,554.2E-3
-17.60001E-6,614.2E-3
-17.40001E-6,574.2E-3
-17.40001E-6,614.2E-3
-17.20001E-6,574.2E-3
-17.20001E-6,634.2E-3
-17.00001E-6,594.2E-3
-17.00001E-6,634.2E-3
-16.80001E-6,614.2E-3
-16.80001E-6,654.2E-3
-16.60001E-6,614.2E-3
-16.60001E-6,654.2E-3
-16.40001E-6,614.2E-3
-16.40001E-6,674.2E-3
-16.20001E-6,634.2E-3
-16.20001E-6,674.2E-3
-16.00001E-6,634.2E-3
-16.00001E-6,694.2E-3
-15.80001E-6,654.2E-3
-15.80001E-6,714.2E-3
-15.60001E-6,654.2E-3
-15.60001E-6,714.2E-3
-15.40001E-6,674.2E-3
-15.40001E-6,714.2E-3
-15.20001E-6,694.2E-3
-15.20001E-6,734.2E-3
-15.00001E-6,674.2E-3
-15.00001E-6,734.2E-3
-14.80001E-6,694.2E-3
-14.80001E-6,734.2E-3
-14.60001E-6,714.2E-3
-14.60001E-6,754.2E-3
-14.40001E-6,714.2E-3
-14.40001E-6,774.2E-3
-14.20001E-6,714.2E-3
-14.20001E-6,774.2E-3
-14.00001E-6,734.2E-3
-14.00001E-6,794.2E-3
-13.80001E-6,734.2E-3
-13.80001E-6,794.2E-3
-13.60001E-6,754.2E-3
-13.60001E-6,794.2E-3
-13.40002E-6,774.2E-3
-13.40002E-6,814.2E-3
-13.20002E-6,774.2E-3
-13.20002E-6,814.2E-3
