time in s,CH1 in V
-184.5000E-6,-525.9E-3
-184.5000E-6,-465.9E-3
-184.0000E-6,-505.9E-3
-184.0000E-6,-465.9E-3
-183.5000E-6,-525.9E-3
-183.5000E-6,-465.9E-3
-183.0000E-6,-525.9E-3
-183.0000E-6,-465.9E-3
-182.5000E-6,-525.9E-3
-182.5000E-6,-465.9E-3
-182.0000E-6,-505.9E-3
-182.0000E-6,-465.9E-3
-181.4999E-6,-525.9E-3
-181.4999E-6,-485.9E-3
-180.9999E-6,-505.9E-3
-180.9999E-6,-465.9E-3
-180.4999E-6,-505.9E-3
-180.4999E-6,-465.9E-3
-179.9999E-6,-525.9E-3
-179.9999E-6,-465.9E-3
-179.4999E-6,-505.9E-3
-179.4999E-6,-465.9E-3
-178.9999E-6,-525.9E-3
-178.9999E-6,-465.9E-3
-178.4999E-6,-525.9E-3
-178.4999E-6,-465.9E-3
-177.9999E-6,-505.9E-3
-177.9999E-6,-465.9E-3
-177.4999E-6,-525.9E-3
-177.4999E-6,-465.9E-3
-176.9999E-6,-505.9E-3
-176.9999E-6,-465.9E-3
-176.4999E-6,-525.9E-3
-176.4999E-6,-465.9E-3
-175.9999E-6,-525.9E-3
-175.9999E-6,-465.9E-3
-175.4999E-6,-525.9E-3
-175.4999E-6,-465.9E-3
-174.9999E-6,-525.9E-3
-174.9999E-6,-465.9E-3
-174.4999E-6,-525.9E-3
-174.4999E-6,-465.9E-3
-173.9999E-6,-525.9E-3
-173.9999E-6,-465.9E-3
-173.4999E-6,-525.9E-3
-173.4999E-6,-465.9E-3
-172.9999E-6,-525.9E-3
-172.9999E-6,-465.9E-3
-172.4999E-6,-525.9E-3
-172.4999E-6,-465.9E-3
-171.9999E-6,-525.9E-3
-171.9999E-6,-465.9E-3
-171.4999E-6,-525.9E-3
-171.4999E-6,-465.9E-3
-170.9999E-6,-505.9E-3
-170.9999E-6,-465.9E-3
-170.4999E-6,-525.9E-3
-170.4999E-6,-465.9E-3
-169.9999E-6,-525.9E-3
-169.9999E-6,-465.9E-3
-169.4999E-6,-525.9E-3
-169.4999E-6,-485.9E-3
-168.9999E-6,-525.9E-3
-168.9999E-6,-465.9E-3
-168.4998E-6,-525.9E-3
-168.4998E-6,-465.9E-3
-167.9998E-6,-525.9E-3
-167.9998E-6,-465.9E-3
-167.4998E-6,-525.9E-3
-167.4998E-6,-465.9E-3
-166.9998E-6,494.1E-3
-166.9998E-6,-505.9E-3
-166.4998E-6,494.1E-3
-166.4998E-6,454.1E-3
-165.9998E-6,454.1E-3
-165.9998E-6,494.1E-3
-165.4998E-6,454.1E-3
-165.4998E-6,494.1E-3
-164.9998E-6,454.1E-3
-164.9998E-6,494.1E-3
-164.4998E-6,454.1E-3
-164.4998E-6,494.1E-3
-163.9998E-6,454.1E-3
-163.9998E-6,494.1E-3
-163.4998E-6,454.1E-3
-163.4998E-6,494.1E-3
-162.9998E-6,454.1E-3
-162.9998E-6,494.1E-3
-162.4998E-6,454.1E-3
-162.4998E-6,494.1E-3
-161.9998E-6,454.1E-3
-161.9998E-6,494.1E-3
-161.4998E-6,454.1E-3
-161.4998E-6,494.1E-3
-160.9998E-6,454.1E-3
-160.9998E-6,514.1E-3
-160.4998E-6,454.1E-3
-160.4998E-6,494.1E-3
-159.9998E-6,454.1E-3
-159.9998E-6,494.1E-3
-159.4998E-6,454.1E-3
-159.4998E-6,494.1E-3
-158.9998E-6,454.1E-3
-158.9998E-6,494.1E-3
-158.4998E-6,454.1E-3
-158.4998E-6,514.1E-3
-157.9998E-6,454.1E-3
-157.9998E-6,494.1E-3
-157.4998E-6,454.1E-3
-157.4998E-6,494.1E-3
-156.9998E-6,454.1E-3
-156.9998E-6,494.1E-3
-156.5000E-6,454.1E-3
-156.5000E-6,494.1E-3
-156.0000E-6,454.1E-3
-156.0000E-6,494.1E-3
-155.5000E-6,454.1E-3
-155.5000E-6,494.1E-3
-155.0000E-6,454.1E-3
-155.0000E-6,494.1E-3
-154.5000E-6,454.1E-3
-154.5000E-6,494.1E-3
-154.0000E-6,454.1E-3
-154.0000E-6,514.1E-3
-153.5000E-6,454.1E-3
-153.5000E-6,494.1E-3
-153.0000E-6,454.1E-3
-153.0000E-6,494.1E-3
-152.5000E-6,454.1E-3
-152.5000E-6,494.1E-3
-152.0000E-6,454.1E-3
-152.0000E-6,494.1E-3
-151.5000E-6,454.1E-3
-151.5000E-6,494.1E-3
-151.0000E-6,454.1E-3
-151.0000E-6,494.1E-3
-150.5000E-6,454.1E-3
-150.5000E-6,494.1E-3
-150.0000E-6,454.1E-3
-150.0000E-6,494.1E-3
-149.5000E-6,454.1E-3
-149.5000E-6,494.1E-3
-148.9999E-6,454.1E-3
-148.9999E-6,494.1E-3
-148.4999E-6,454.1E-3
-148.4999E-6,494.1E-3
-147.9999E-6,454.1E-3
-147.9999E-6,494.1E-3
-147.4999E-6,454.1E-3
-147.4999E-6,494.1E-3
-146.9999E-6,454.1E-3
-146.9999E-6,494.1E-3
-146.4999E-6,454.1E-3
-146.4999E-6,494.1E-3
-145.9999E-6,454.1E-3
-145.9999E-6,494.1E-3
-145.4999E-6,454.1E-3
-145.4999E-6,494.1E-3
-144.9999E-6,454.1E-3
-144.9999E-6,494.1E-3
-144.4999E-6,454.1E-3
-144.4999E-6,494.1E-3
-143.9999E-6,454.1E-3
-143.9999E-6,514.1E-3
-143.4999E-6,454.1E-3
-143.4999E-6,494.1E-3
-142.9999E-6,454.1E-3
-142.9999E-6,494.1E-3
-142.4999E-6,454.1E-3
-142.4999E-6,494.1E-3
-141.9999E-6,454.1E-3
-141.9999E-6,494.1E-3
-141.4999E-6,454.1E-3
-141.4999E-6,494.1E-3
-140.9999E-6,454.1E-3
-140.9999E-6,494.1E-3
-140.4999E-6,454.1E-3
-140.4999E-6,494.1E-3
-139.9999E-6,454.1E-3
-139.9999E-6,494.1E-3
-139.4999E-6,454.1E-3
-139.4999E-6,494.1E-3
-138.9999E-6,454.1E-3
-138.9999E-6,514.1E-3
-138.4999E-6,454.1E-3
-138.4999E-6,494.1E-3
-137.9999E-6,454.1E-3
-137.9999E-6,494.1E-3
-137.4999E-6,454.1E-3
-137.4999E-6,494.1E-3
-136.9999E-6,454.1E-3
-136.9999E-6,494.1E-3
-136.4999E-6,454.1E-3
-136.4999E-6,514.1E-3
-135.9998E-6,454.1E-3
-135.9998E-6,494.1E-3
-135.4998E-6,454.1E-3
-135.4998E-6,514.1E-3
-134.9998E-6,454.1E-3
-134.9998E-6,514.1E-3
-134.4998E-6,454.1E-3
-134.4998E-6,514.1E-3
-133.9998E-6,454.1E-3
-133.9998E-6,494.1E-3
-133.4998E-6,454.1E-3
-133.4998E-6,494.1E-3
-132.9998E-6,454.1E-3
-132.9998E-6,514.1E-3
-132.4998E-6,454.1E-3
-132.4998E-6,494.1E-3
-131.9998E-6,454.1E-3
-131.9998E-6,494.1E-3
-131.4998E-6,454.1E-3
-131.4998E-6,494.1E-3
-130.9998E-6,454.1E-3
-130.9998E-6,494.1E-3
-130.4998E-6,454.1E-3
-130.4998E-6,494.1E-3
-129.9998E-6,454.1E-3
-129.9998E-6,494.1E-3
-129.4998E-6,454.1E-3
-129.4998E-6,494.1E-3
-128.9998E-6,454.1E-3
-128.9998E-6,494.1E-3
-128.4998E-6,454.1E-3
-128.4998E-6,514.1E-3
-127.9998E-6,454.1E-3
-127.9998E-6,494.1E-3
-127.4998E-6,454.1E-3
-127.4998E-6,494.1E-3
-126.9998E-6,454.1E-3
-126.9998E-6,514.1E-3
-126.4998E-6,454.1E-3
-126.4998E-6,494.1E-3
-125.9998E-6,454.1E-3
-125.9998E-6,494.1E-3
-125.4998E-6,454.1E-3
-125.4998E-6,494.1E-3
-124.9998E-6,454.1E-3
-124.9998E-6,494.1E-3
-124.4998E-6,434.1E-3
-124.4998E-6,494.1E-3
-124.0000E-6,454.1E-3
-124.0000E-6,494.1E-3
-123.5000E-6,454.1E-3
-123.5000E-6,494.1E-3
-123.0000E-6,454.1E-3
-123.0000E-6,494.1E-3
-122.5000E-6,454.1E-3
-122.5000E-6,494.1E-3
-122.0000E-6,454.1E-3
-122.0000E-6,514.1E-3
-121.5000E-6,454.1E-3
-121.5000E-6,494.1E-3
-121.0000E-6,454.1E-3
-121.0000E-6,494.1E-3
-120.5000E-6,474.1E-3
-120.5000E-6,494.1E-3
-120.0000E-6,454.1E-3
-120.0000E-6,514.1E-3
-119.5000E-6,454.1E-3
-119.5000E-6,494.1E-3
-119.0000E-6,454.1E-3
-119.0000E-6,494.1E-3
-118.5000E-6,454.1E-3
-118.5000E-6,494.1E-3
-118.0000E-6,454.1E-3
-118.0000E-6,494.1E-3
-117.5000E-6,454.1E-3
-117.5000E-6,494.1E-3
-117.0000E-6,454.1E-3
-117.0000E-6,494.1E-3
-116.5000E-6,454.1E-3
-116.5000E-6,494.1E-3
-116.0000E-6,454.1E-3
-116.0000E-6,514.1E-3
-115.5000E-6,454.1E-3
-115.5000E-6,494.1E-3
-115.0000E-6,454.1E-3
-115.0000E-6,494.1E-3
-114.5000E-6,454.1E-3
-114.5000E-6,514.1E-3
-114.0001E-6,454.1E-3
-114.0001E-6,494.1E-3
-113.5001E-6,454.1E-3
-113.5001E-6,514.1E-3
-113.0001E-6,454.1E-3
-113.0001E-6,514.1E-3
-112.5001E-6,474.1E-3
-112.5001E-6,494.1E-3
-112.0001E-6,454.1E-3
-112.0001E-6,514.1E-3
-111.5001E-6,454.1E-3
-111.5001E-6,514.1E-3
-111.0001E-6,474.1E-3
-111.0001E-6,514.1E-3
-110.5001E-6,454.1E-3
-110.5001E-6,514.1E-3
-110.0001E-6,454.1E-3
-110.0001E-6,514.1E-3
-109.5001E-6,454.1E-3
-109.5001E-6,514.1E-3
-109.0001E-6,454.1E-3
-109.0001E-6,514.1E-3
-108.5001E-6,454.1E-3
-108.5001E-6,514.1E-3
-108.0001E-6,474.1E-3
-108.0001E-6,514.1E-3
-107.5001E-6,454.1E-3
-107.5001E-6,494.1E-3
-107.0001E-6,454.1E-3
-107.0001E-6,514.1E-3
-106.5001E-6,454.1E-3
-106.5001E-6,514.1E-3
-106.0001E-6,454.1E-3
-106.0001E-6,514.1E-3
-105.5001E-6,454.1E-3
-105.5001E-6,494.1E-3
-105.0001E-6,454.1E-3
-105.0001E-6,494.1E-3
-104.5001E-6,454.1E-3
-104.5001E-6,494.1E-3
-104.0001E-6,454.1E-3
-104.0001E-6,494.1E-3
-103.5001E-6,454.1E-3
-103.5001E-6,494.1E-3
-103.0001E-6,454.1E-3
-103.0001E-6,494.1E-3
-102.5001E-6,454.1E-3
-102.5001E-6,494.1E-3
-102.0001E-6,454.1E-3
-102.0001E-6,494.1E-3
-101.5001E-6,454.1E-3
-101.5001E-6,494.1E-3
-101.0001E-6,454.1E-3
-101.0001E-6,494.1E-3
-100.5001E-6,454.1E-3
-100.5001E-6,514.1E-3
-100.0001E-6,454.1E-3
-100.0001E-6,514.1E-3
-99.50014E-6,454.1E-3
-99.50014E-6,494.1E-3
-99.00016E-6,454.1E-3
-99.00016E-6,514.1E-3
-98.50016E-6,454.1E-3
-98.50016E-6,514.1E-3
-98.00016E-6,454.1E-3
-98.00016E-6,494.1E-3
-97.50016E-6,454.1E-3
-97.50016E-6,494.1E-3
-97.00016E-6,454.1E-3
-97.00016E-6,494.1E-3
-96.50018E-6,454.1E-3
-96.50018E-6,494.1E-3
-96.00018E-6,454.1E-3
-96.00018E-6,494.1E-3
-95.50018E-6,454.1E-3
-95.50018E-6,494.1E-3
-95.00018E-6,454.1E-3
-95.00018E-6,494.1E-3
-94.50018E-6,454.1E-3
-94.50018E-6,494.1E-3
-94.00018E-6,454.1E-3
-94.00018E-6,494.1E-3
-93.50020E-6,454.1E-3
-93.50020E-6,514.1E-3
-93.00020E-6,454.1E-3
-93.00020E-6,494.1E-3
-92.50020E-6,454.1E-3
-92.50020E-6,514.1E-3
-92.00020E-6,454.1E-3
-92.00020E-6,514.1E-3
-91.50000E-6,454.1E-3
-91.50000E-6,514.1E-3
-91.00000E-6,454.1E-3
-91.00000E-6,494.1E-3
-90.50000E-6,454.1E-3
-90.50000E-6,494.1E-3
-90.00002E-6,454.1E-3
-90.00002E-6,494.1E-3
-89.50002E-6,454.1E-3
-89.50002E-6,514.1E-3
-89.00002E-6,454.1E-3
-89.00002E-6,494.1E-3
-88.50002E-6,454.1E-3
-88.50002E-6,514.1E-3
-88.00002E-6,454.1E-3
-88.00002E-6,514.1E-3
-87.50002E-6,454.1E-3
-87.50002E-6,494.1E-3
-87.00004E-6,454.1E-3
-87.00004E-6,514.1E-3
-86.50004E-6,454.1E-3
-86.50004E-6,494.1E-3
-86.00004E-6,454.1E-3
-86.00004E-6,494.1E-3
-85.50004E-6,454.1E-3
-85.50004E-6,494.1E-3
-85.00004E-6,454.1E-3
-85.00004E-6,494.1E-3
-84.50006E-6,454.1E-3
-84.50006E-6,514.1E-3
-84.00006E-6,454.1E-3
-84.00006E-6,494.1E-3
-83.50005E-6,454.1E-3
-83.50005E-6,494.1E-3
-83.00006E-6,454.1E-3
-83.00006E-6,494.1E-3
-82.50006E-6,454.1E-3
-82.50006E-6,494.1E-3
-82.00006E-6,454.1E-3
-82.00006E-6,494.1E-3
-81.50007E-6,454.1E-3
-81.50007E-6,494.1E-3
-81.00007E-6,454.1E-3
-81.00007E-6,494.1E-3
-80.50008E-6,454.1E-3
-80.50008E-6,494.1E-3
-80.00008E-6,454.1E-3
-80.00008E-6,494.1E-3
-79.50008E-6,454.1E-3
-79.50008E-6,494.1E-3
-79.00009E-6,454.1E-3
-79.00009E-6,494.1E-3
-78.50009E-6,454.1E-3
-78.50009E-6,494.1E-3
-78.00009E-6,454.1E-3
-78.00009E-6,494.1E-3
-77.50010E-6,454.1E-3
-77.50010E-6,514.1E-3
-77.00010E-6,454.1E-3
-77.00010E-6,494.1E-3
-76.50010E-6,454.1E-3
-76.50010E-6,494.1E-3
-76.00011E-6,454.1E-3
-76.00011E-6,494.1E-3
-75.50011E-6,454.1E-3
-75.50011E-6,494.1E-3
-75.00011E-6,454.1E-3
-75.00011E-6,494.1E-3
-74.50012E-6,454.1E-3
-74.50012E-6,494.1E-3
-74.00012E-6,454.1E-3
-74.00012E-6,494.1E-3
-73.50012E-6,454.1E-3
-73.50012E-6,494.1E-3
-73.00013E-6,454.1E-3
-73.00013E-6,494.1E-3
-72.50013E-6,454.1E-3
-72.50013E-6,514.1E-3
-72.00013E-6,454.1E-3
-72.00013E-6,494.1E-3
-71.50014E-6,454.1E-3
-71.50014E-6,494.1E-3
-71.00014E-6,454.1E-3
-71.00014E-6,494.1E-3
-70.50014E-6,454.1E-3
-70.50014E-6,494.1E-3
-70.00015E-6,454.1E-3
-70.00015E-6,494.1E-3
-69.50015E-6,454.1E-3
-69.50015E-6,494.1E-3
-69.00016E-6,454.1E-3
-69.00016E-6,494.1E-3
-68.50016E-6,454.1E-3
-68.50016E-6,494.1E-3
-68.00016E-6,454.1E-3
-68.00016E-6,494.1E-3
-67.50017E-6,454.1E-3
-67.50017E-6,494.1E-3
-67.00017E-6,454.1E-3
-67.00017E-6,494.1E-3
-66.50017E-6,454.1E-3
-66.50017E-6,514.1E-3
-66.00018E-6,454.1E-3
-66.00018E-6,494.1E-3
-65.50018E-6,454.1E-3
-65.50018E-6,494.1E-3
-65.00018E-6,454.1E-3
-65.00018E-6,494.1E-3
-64.50019E-6,454.1E-3
-64.50019E-6,494.1E-3
-64.00019E-6,454.1E-3
-64.00019E-6,494.1E-3
-63.50019E-6,454.1E-3
-63.50019E-6,494.1E-3
-63.00020E-6,454.1E-3
-63.00020E-6,514.1E-3
-62.50020E-6,454.1E-3
-62.50020E-6,494.1E-3
-62.00020E-6,454.1E-3
-62.00020E-6,494.1E-3
-61.50021E-6,454.1E-3
-61.50021E-6,494.1E-3
-61.00021E-6,454.1E-3
-61.00021E-6,494.1E-3
-60.50021E-6,454.1E-3
-60.50021E-6,494.1E-3
-60.00021E-6,454.1E-3
-60.00021E-6,494.1E-3
-59.50021E-6,454.1E-3
-59.50021E-6,494.1E-3
-59.00000E-6,454.1E-3
-59.00000E-6,494.1E-3
-58.50000E-6,454.1E-3
-58.50000E-6,514.1E-3
-58.00000E-6,454.1E-3
-58.00000E-6,494.1E-3
-57.50000E-6,454.1E-3
-57.50000E-6,494.1E-3
-57.00000E-6,454.1E-3
-57.00000E-6,494.1E-3
-56.50000E-6,454.1E-3
-56.50000E-6,494.1E-3
-56.00000E-6,454.1E-3
-56.00000E-6,494.1E-3
-55.50000E-6,454.1E-3
-55.50000E-6,514.1E-3
-55.00000E-6,454.1E-3
-55.00000E-6,494.1E-3
-54.50000E-6,454.1E-3
-54.50000E-6,494.1E-3
-54.00000E-6,454.1E-3
-54.00000E-6,514.1E-3
-53.50000E-6,454.1E-3
-53.50000E-6,494.1E-3
-53.00000E-6,454.1E-3
-53.00000E-6,494.1E-3
-52.50000E-6,454.1E-3
-52.50000E-6,494.1E-3
-52.00000E-6,454.1E-3
-52.00000E-6,494.1E-3
-51.50000E-6,454.1E-3
-51.50000E-6,494.1E-3
-51.00000E-6,454.1E-3
-51.00000E-6,494.1E-3
-50.50000E-6,454.1E-3
-50.50000E-6,494.1E-3
-50.00000E-6,454.1E-3
-50.00000E-6,494.1E-3
-49.50000E-6,454.1E-3
-49.50000E-6,494.1E-3
-49.00000E-6,454.1E-3
-49.00000E-6,494.1E-3
-48.50000E-6,454.1E-3
-48.50000E-6,494.1E-3
-48.00000E-6,454.1E-3
-48.00000E-6,494.1E-3
-47.50000E-6,454.1E-3
-47.50000E-6,494.1E-3
-47.00000E-6,454.1E-3
-47.00000E-6,494.1E-3
-46.50000E-6,454.1E-3
-46.50000E-6,494.1E-3
-46.00000E-6,454.1E-3
-46.00000E-6,494.1E-3
-45.50000E-6,454.1E-3
-45.50000E-6,494.1E-3
-44.99999E-6,454.1E-3
-44.99999E-6,494.1E-3
-44.49999E-6,454.1E-3
-44.49999E-6,494.1E-3
-43.99999E-6,454.1E-3
-43.99999E-6,494.1E-3
-43.49999E-6,454.1E-3
-43.49999E-6,494.1E-3
-42.99999E-6,454.1E-3
-42.99999E-6,494.1E-3
-42.49999E-6,454.1E-3
-42.49999E-6,494.1E-3
-41.99999E-6,454.1E-3
-41.99999E-6,494.1E-3
-41.49999E-6,454.1E-3
-41.49999E-6,494.1E-3
-40.99999E-6,454.1E-3
-40.99999E-6,494.1E-3
-40.49999E-6,454.1E-3
-40.49999E-6,494.1E-3
-39.99999E-6,454.1E-3
-39.99999E-6,494.1E-3
-39.49999E-6,454.1E-3
-39.49999E-6,494.1E-3
-38.99999E-6,454.1E-3
-38.99999E-6,494.1E-3
-38.49999E-6,454.1E-3
-38.49999E-6,494.1E-3
-37.99999E-6,454.1E-3
-37.99999E-6,494.1E-3
-37.49999E-6,454.1E-3
-37.49999E-6,494.1E-3
