time in s,CH2 in V
-233.4999E-6,-865.8E-3
-232.9999E-6,-945.8E-3
-232.9999E-6,-885.8E-3
-232.4999E-6,-945.8E-3
-232.4999E-6,-885.8E-3
-231.9999E-6,-965.8E-3
-231.9999E-6,-905.8E-3
-231.4999E-6,-985.8E-3
-231.4999E-6,-925.8E-3
-230.9999E-6,-985.8E-3
-230.9999E-6,-925.8E-3
-230.4998E-6,-1.006
-230.4998E-6,-945.8E-3
-229.9998E-6,-1.006
-229.9998E-6,-945.8E-3
-229.4998E-6,-1.026
-229.4998E-6,-965.8E-3
-228.9998E-6,-1.046
-228.9998E-6,-985.8E-3
-228.4998E-6,-1.046
-228.4998E-6,-985.8E-3
-227.9998E-6,-1.066
-227.9998E-6,-1.006
-227.4998E-6,-1.086
-227.4998E-6,-1.026
-226.9998E-6,-1.086
-226.9998E-6,-1.026
-226.4998E-6,-1.086
-226.4998E-6,-1.046
-225.9998E-6,-1.106
-225.9998E-6,-1.046
-225.4998E-6,-1.106
-225.4998E-6,-1.066
-224.9998E-6,-1.126
-224.9998E-6,-1.066
-224.4998E-6,-1.126
-224.4998E-6,-1.086
-223.9998E-6,-1.146
-223.9998E-6,-1.086
-223.4998E-6,-1.146
-223.4998E-6,-1.106
-222.9998E-6,-1.146
-222.9998E-6,-1.106
-222.4998E-6,-1.166
-222.4998E-6,-1.106
-221.9998E-6,-1.166
-221.9998E-6,-1.126
-221.4998E-6,-1.186
-221.4998E-6,-1.126
-220.9998E-6,-1.186
-220.9998E-6,-1.126
-220.4998E-6,-1.186
-220.4998E-6,-1.146
-219.9998E-6,-1.206
-219.9998E-6,-1.146
-219.4998E-6,-1.206
-219.4998E-6,-1.146
-218.9998E-6,-1.206
-218.9998E-6,-1.166
-218.4998E-6,-1.206
-218.4998E-6,-1.166
-217.9998E-6,-1.226
-217.9998E-6,-1.166
-217.5000E-6,-1.226
-217.5000E-6,-1.166
-217.0000E-6,-1.226
-217.0000E-6,-1.186
-216.5000E-6,-1.226
-216.5000E-6,-1.186
-216.0000E-6,-1.246
-216.0000E-6,-1.186
-215.5000E-6,-1.246
-215.5000E-6,-1.186
-215.0000E-6,-1.266
-215.0000E-6,-1.206
-214.5000E-6,-1.246
-214.5000E-6,-1.186
-214.0000E-6,-1.246
-214.0000E-6,-1.206
-213.5000E-6,-1.266
-213.5000E-6,-1.206
-213.0000E-6,-1.246
-213.0000E-6,-1.206
-212.5000E-6,-1.266
-212.5000E-6,-1.206
-212.0000E-6,-1.246
-212.0000E-6,-1.206
-211.4999E-6,-1.266
-211.4999E-6,-1.206
-210.9999E-6,-1.266
-210.9999E-6,-1.206
-210.4999E-6,-1.246
-210.4999E-6,-1.206
-209.9999E-6,-1.266
-209.9999E-6,-1.206
-209.4999E-6,-1.266
-209.4999E-6,-1.206
-208.9999E-6,-1.246
-208.9999E-6,-1.206
-208.4999E-6,-1.266
-208.4999E-6,-1.206
-207.9999E-6,-1.246
-207.9999E-6,-1.206
-207.4999E-6,-1.246
-207.4999E-6,-1.206
-206.9999E-6,-1.246
-206.9999E-6,-1.186
-206.4999E-6,-1.246
-206.4999E-6,-1.206
-205.9999E-6,-1.246
-205.9999E-6,-1.186
-205.4999E-6,-1.246
-205.4999E-6,-1.186
-204.9999E-6,-1.246
-204.9999E-6,-1.186
-204.4999E-6,-1.226
-204.4999E-6,-1.186
-203.9999E-6,-1.246
-203.9999E-6,-1.186
-203.4999E-6,-1.226
-203.4999E-6,-1.186
-202.9999E-6,-1.226
-202.9999E-6,-1.166
-202.4999E-6,-1.226
-202.4999E-6,-1.166
-201.9999E-6,-1.206
-201.9999E-6,-1.166
-201.4999E-6,-1.206
-201.4999E-6,-1.166
-200.9999E-6,-1.206
-200.9999E-6,-1.146
-200.4999E-6,-1.206
-200.4999E-6,-1.146
-199.9999E-6,-1.206
-199.9999E-6,-1.146
-199.4999E-6,-1.186
-199.4999E-6,-1.146
-198.9998E-6,-1.186
-198.9998E-6,-1.126
-198.4998E-6,-1.166
-198.4998E-6,-1.126
-197.9998E-6,-1.166
-197.9998E-6,-1.126
-197.4998E-6,-1.166
-197.4998E-6,-1.106
-196.9998E-6,-1.166
-196.9998E-6,-1.106
-196.4998E-6,-1.166
-196.4998E-6,-1.106
-195.9998E-6,-1.146
-195.9998E-6,-1.106
-195.4998E-6,-1.146
-195.4998E-6,-1.086
-194.9998E-6,-1.126
-194.9998E-6,-1.086
-194.4998E-6,-1.126
-194.4998E-6,-1.066
-193.9998E-6,-1.106
-193.9998E-6,-1.066
-193.4998E-6,-1.106
-193.4998E-6,-1.066
-192.9998E-6,-1.106
-192.9998E-6,-1.046
-192.4998E-6,-1.086
-192.4998E-6,-1.046
-191.9998E-6,-1.086
-191.9998E-6,-1.026
-191.4998E-6,-1.086
-191.4998E-6,-1.026
-190.9998E-6,-1.086
-190.9998E-6,-1.026
-190.4998E-6,-1.066
-190.4998E-6,-1.006
-189.9998E-6,-1.066
-189.9998E-6,-1.006
-189.4998E-6,-1.046
-189.4998E-6,-985.8E-3
-188.9998E-6,-1.046
-188.9998E-6,-985.8E-3
-188.4998E-6,-1.026
-188.4998E-6,-965.8E-3
-187.9998E-6,-1.026
-187.9998E-6,-965.8E-3
-187.4998E-6,-1.006
-187.4998E-6,-965.8E-3
-186.9998E-6,-1.006
-186.9998E-6,-945.8E-3
-186.4998E-6,-985.8E-3
-186.4998E-6,-925.8E-3
-185.9997E-6,-985.8E-3
-185.9997E-6,-925.8E-3
-185.4997E-6,-965.8E-3
-185.4997E-6,-925.8E-3
-184.9997E-6,-965.8E-3
-184.9997E-6,-905.8E-3
-184.4997E-6,-945.8E-3
-184.4997E-6,-905.8E-3
-183.9997E-6,-945.8E-3
-183.9997E-6,-905.8E-3
-183.4997E-6,-945.8E-3
-183.4997E-6,-885.8E-3
-183.0000E-6,-945.8E-3
-183.0000E-6,-885.8E-3
-182.5000E-6,-925.8E-3
-182.5000E-6,-865.8E-3
-182.0000E-6,-905.8E-3
-182.0000E-6,-865.8E-3
-181.5000E-6,-905.8E-3
-181.5000E-6,-845.8E-3
-181.0000E-6,-905.8E-3
-181.0000E-6,-845.8E-3
-180.5000E-6,-885.8E-3
-180.5000E-6,-825.8E-3
-180.0000E-6,-885.8E-3
-180.0000E-6,-825.8E-3
-179.5000E-6,-885.8E-3
-179.5000E-6,-825.8E-3
-179.0000E-6,-865.8E-3
-179.0000E-6,-825.8E-3
-178.5000E-6,-865.8E-3
-178.5000E-6,-825.8E-3
-178.0000E-6,-845.8E-3
-178.0000E-6,-805.8E-3
-177.5000E-6,-845.8E-3
-177.5000E-6,-805.8E-3
-177.0000E-6,-845.8E-3
-177.0000E-6,-785.8E-3
-176.5000E-6,-825.8E-3
-176.5000E-6,-785.8E-3
-175.9999E-6,-825.8E-3
-175.9999E-6,-785.8E-3
-175.4999E-6,-825.8E-3
-175.4999E-6,-765.8E-3
-174.9999E-6,-825.8E-3
-174.9999E-6,-765.8E-3
-174.4999E-6,-805.8E-3
-174.4999E-6,-765.8E-3
-173.9999E-6,-825.8E-3
-173.9999E-6,-765.8E-3
-173.4999E-6,-805.8E-3
-173.4999E-6,-765.8E-3
-172.9999E-6,-805.8E-3
-172.9999E-6,-745.8E-3
-172.4999E-6,-805.8E-3
-172.4999E-6,-745.8E-3
-171.9999E-6,-785.8E-3
-171.9999E-6,-745.8E-3
-171.4999E-6,-785.8E-3
-171.4999E-6,-725.8E-3
-170.9999E-6,-785.8E-3
-170.9999E-6,-725.8E-3
-170.4999E-6,-765.8E-3
-170.4999E-6,-725.8E-3
-169.9999E-6,-765.8E-3
-169.9999E-6,-725.8E-3
-169.4999E-6,-765.8E-3
-169.4999E-6,-725.8E-3
-168.9999E-6,-765.8E-3
-168.9999E-6,-705.8E-3
-168.4999E-6,-765.8E-3
-168.4999E-6,-705.8E-3
-167.9999E-6,-765.8E-3
-167.9999E-6,-705.8E-3
-167.4999E-6,-765.8E-3
-167.4999E-6,-705.8E-3
-166.9999E-6,-745.8E-3
-166.9999E-6,-705.8E-3
-166.4999E-6,-745.8E-3
-166.4999E-6,-705.8E-3
-165.9999E-6,-745.8E-3
-165.9999E-6,-705.8E-3
-165.4999E-6,-745.8E-3
-165.4999E-6,-705.8E-3
-164.9999E-6,-745.8E-3
-164.9999E-6,-685.8E-3
-164.4999E-6,-745.8E-3
-164.4999E-6,-685.8E-3
-163.9999E-6,-745.8E-3
-163.9999E-6,-685.8E-3
-163.4999E-6,-745.8E-3
-163.4999E-6,-685.8E-3
-162.9999E-6,-725.8E-3
-162.9999E-6,-685.8E-3
-162.4998E-6,-745.8E-3
-162.4998E-6,-685.8E-3
-161.9998E-6,-725.8E-3
-161.9998E-6,-685.8E-3
-161.4998E-6,-725.8E-3
-161.4998E-6,-685.8E-3
-160.9998E-6,-725.8E-3
-160.9998E-6,-685.8E-3
-160.4998E-6,-725.8E-3
-160.4998E-6,-685.8E-3
-159.9998E-6,-725.8E-3
-159.9998E-6,-685.8E-3
-159.4998E-6,-725.8E-3
-159.4998E-6,-685.8E-3
-158.9998E-6,-725.8E-3
-158.9998E-6,-685.8E-3
-158.4998E-6,-725.8E-3
-158.4998E-6,-685.8E-3
-157.9998E-6,-725.8E-3
-157.9998E-6,-685.8E-3
-157.4998E-6,-725.8E-3
-157.4998E-6,-685.8E-3
-156.9998E-6,-725.8E-3
-156.9998E-6,-685.8E-3
-156.4998E-6,-725.8E-3
-156.4998E-6,-685.8E-3
-155.9998E-6,-745.8E-3
-155.9998E-6,-685.8E-3
-155.4998E-6,-745.8E-3
-155.4998E-6,-685.8E-3
-154.9998E-6,-745.8E-3
-154.9998E-6,-685.8E-3
-154.4998E-6,-745.8E-3
-154.4998E-6,-685.8E-3
-153.9998E-6,-745.8E-3
-153.9998E-6,-685.8E-3
-153.4998E-6,-745.8E-3
-153.4998E-6,-685.8E-3
-152.9998E-6,-745.8E-3
-152.9998E-6,-705.8E-3
-152.4998E-6,-745.8E-3
-152.4998E-6,-705.8E-3
-152.0000E-6,-765.8E-3
-152.0000E-6,-705.8E-3
-151.5000E-6,-765.8E-3
-151.5000E-6,-705.8E-3
-151.0000E-6,-765.8E-3
-151.0000E-6,-705.8E-3
-150.5000E-6,-765.8E-3
-150.5000E-6,-705.8E-3
-150.0000E-6,-765.8E-3
-150.0000E-6,-725.8E-3
-149.5000E-6,-765.8E-3
-149.5000E-6,-725.8E-3
-149.0000E-6,-765.8E-3
-149.0000E-6,-725.8E-3
-148.5000E-6,-765.8E-3
-148.5000E-6,-725.8E-3
-148.0000E-6,-785.8E-3
-148.0000E-6,-725.8E-3
-147.5000E-6,-785.8E-3
-147.5000E-6,-725.8E-3
-147.0000E-6,-785.8E-3
-147.0000E-6,-745.8E-3
-146.5000E-6,-785.8E-3
-146.5000E-6,-745.8E-3
-146.0000E-6,-785.8E-3
-146.0000E-6,-745.8E-3
-145.5000E-6,-785.8E-3
-145.5000E-6,-745.8E-3
-144.9999E-6,-805.8E-3
-144.9999E-6,-745.8E-3
-144.4999E-6,-805.8E-3
-144.4999E-6,-765.8E-3
-143.9999E-6,-805.8E-3
-143.9999E-6,-765.8E-3
-143.4999E-6,-825.8E-3
-143.4999E-6,-765.8E-3
-142.9999E-6,1.354
-142.9999E-6,-805.8E-3
-142.4999E-6,994.2E-3
-142.4999E-6,774.2E-3
-141.9999E-6,934.2E-3
-141.9999E-6,874.2E-3
-141.4999E-6,834.2E-3
-141.4999E-6,914.2E-3
-140.9999E-6,834.2E-3
-140.9999E-6,894.2E-3
-140.4999E-6,814.2E-3
-140.4999E-6,874.2E-3
-139.9999E-6,794.2E-3
-139.9999E-6,834.2E-3
-139.4999E-6,774.2E-3
-139.4999E-6,814.2E-3
-138.9999E-6,754.2E-3
-138.9999E-6,794.2E-3
-138.4999E-6,714.2E-3
-138.4999E-6,794.2E-3
-137.9999E-6,694.2E-3
-137.9999E-6,754.2E-3
-137.4999E-6,674.2E-3
-137.4999E-6,734.2E-3
-136.9999E-6,654.2E-3
-136.9999E-6,714.2E-3
-136.4999E-6,654.2E-3
-136.4999E-6,714.2E-3
-135.9999E-6,634.2E-3
-135.9999E-6,694.2E-3
-135.4999E-6,614.2E-3
-135.4999E-6,654.2E-3
-134.9999E-6,594.2E-3
-134.9999E-6,634.2E-3
-134.4999E-6,574.2E-3
-134.4999E-6,634.2E-3
-133.9999E-6,574.2E-3
-133.9999E-6,614.2E-3
-133.4999E-6,554.2E-3
-133.4999E-6,594.2E-3
-132.9999E-6,534.2E-3
-132.9999E-6,594.2E-3
-132.4999E-6,514.2E-3
-132.4999E-6,574.2E-3
-131.9998E-6,494.2E-3
-131.9998E-6,554.2E-3
-131.4998E-6,494.2E-3
-131.4998E-6,534.2E-3
-130.9998E-6,474.2E-3
-130.9998E-6,514.2E-3
-130.4998E-6,454.2E-3
-130.4998E-6,514.2E-3
-129.9998E-6,454.2E-3
-129.9998E-6,494.2E-3
-129.4998E-6,434.2E-3
-129.4998E-6,494.2E-3
-128.9998E-6,434.2E-3
-128.9998E-6,474.2E-3
-128.4998E-6,414.2E-3
-128.4998E-6,474.2E-3
-127.9998E-6,414.2E-3
-127.9998E-6,454.2E-3
-127.4998E-6,394.2E-3
-127.4998E-6,454.2E-3
-126.9998E-6,374.2E-3
-126.9998E-6,434.2E-3
-126.4998E-6,374.2E-3
-126.4998E-6,434.2E-3
-125.9998E-6,374.2E-3
-125.9998E-6,434.2E-3
-125.4998E-6,354.2E-3
-125.4998E-6,414.2E-3
-124.9998E-6,354.2E-3
-124.9998E-6,394.2E-3
-124.4998E-6,334.2E-3
-124.4998E-6,394.2E-3
-123.9998E-6,334.2E-3
-123.9998E-6,394.2E-3
-123.4998E-6,334.2E-3
-123.4998E-6,394.2E-3
-122.9998E-6,334.2E-3
-122.9998E-6,374.2E-3
-122.4998E-6,314.2E-3
-122.4998E-6,374.2E-3
-121.9998E-6,314.2E-3
-121.9998E-6,374.2E-3
-121.4998E-6,314.2E-3
-121.4998E-6,374.2E-3
-120.9998E-6,314.2E-3
-120.9998E-6,374.2E-3
-120.4998E-6,314.2E-3
-120.4998E-6,374.2E-3
-120.0000E-6,314.2E-3
-120.0000E-6,354.2E-3
-119.5000E-6,314.2E-3
-119.5000E-6,374.2E-3
-119.0000E-6,294.2E-3
-119.0000E-6,354.2E-3
-118.5000E-6,314.2E-3
-118.5000E-6,354.2E-3
-118.0000E-6,314.2E-3
-118.0000E-6,374.2E-3
-117.5000E-6,314.2E-3
-117.5000E-6,354.2E-3
-117.0000E-6,314.2E-3
-117.0000E-6,374.2E-3
-116.5000E-6,314.2E-3
-116.5000E-6,374.2E-3
-116.0000E-6,314.2E-3
-116.0000E-6,374.2E-3
-115.5000E-6,314.2E-3
-115.5000E-6,374.2E-3
-115.0000E-6,334.2E-3
-115.0000E-6,374.2E-3
-114.5000E-6,334.2E-3
-114.5000E-6,394.2E-3
-114.0000E-6,334.2E-3
-114.0000E-6,394.2E-3
-113.5000E-6,354.2E-3
-113.5000E-6,394.2E-3
-113.0001E-6,354.2E-3
-113.0001E-6,394.2E-3
-112.5001E-6,354.2E-3
-112.5001E-6,414.2E-3
-112.0001E-6,354.2E-3
-112.0001E-6,414.2E-3
-111.5001E-6,374.2E-3
-111.5001E-6,414.2E-3
-111.0001E-6,374.2E-3
-111.0001E-6,434.2E-3
-110.5001E-6,394.2E-3
-110.5001E-6,434.2E-3
-110.0001E-6,394.2E-3
-110.0001E-6,454.2E-3
-109.5001E-6,414.2E-3
-109.5001E-6,454.2E-3
-109.0001E-6,414.2E-3
-109.0001E-6,454.2E-3
-108.5001E-6,414.2E-3
-108.5001E-6,474.2E-3
-108.0001E-6,434.2E-3
-108.0001E-6,474.2E-3
-107.5001E-6,434.2E-3
-107.5001E-6,494.2E-3
-107.0001E-6,454.2E-3
-107.0001E-6,494.2E-3
-106.5001E-6,454.2E-3
-106.5001E-6,514.2E-3
-106.0001E-6,474.2E-3
-106.0001E-6,514.2E-3
-105.5001E-6,474.2E-3
-105.5001E-6,534.2E-3
-105.0001E-6,494.2E-3
-105.0001E-6,554.2E-3
-104.5001E-6,514.2E-3
-104.5001E-6,554.2E-3
-104.0001E-6,514.2E-3
-104.0001E-6,574.2E-3
-103.5001E-6,534.2E-3
-103.5001E-6,574.2E-3
-103.0001E-6,534.2E-3
-103.0001E-6,594.2E-3
-102.5001E-6,554.2E-3
-102.5001E-6,594.2E-3
-102.0001E-6,554.2E-3
-102.0001E-6,614.2E-3
-101.5001E-6,574.2E-3
-101.5001E-6,634.2E-3
-101.0001E-6,594.2E-3
-101.0001E-6,654.2E-3
-100.5001E-6,594.2E-3
-100.5001E-6,654.2E-3
-100.0001E-6,614.2E-3
-100.0001E-6,674.2E-3
-99.50014E-6,634.2E-3
-99.50014E-6,674.2E-3
-99.00014E-6,634.2E-3
-99.00014E-6,694.2E-3
-98.50014E-6,654.2E-3
-98.50014E-6,714.2E-3
-98.00016E-6,674.2E-3
-98.00016E-6,734.2E-3
-97.50016E-6,674.2E-3
-97.50016E-6,734.2E-3
-97.00016E-6,694.2E-3
-97.00016E-6,754.2E-3
-96.50016E-6,714.2E-3
-96.50016E-6,774.2E-3
-96.00016E-6,734.2E-3
-96.00016E-6,774.2E-3
-95.50016E-6,734.2E-3
-95.50016E-6,794.2E-3
-95.00018E-6,754.2E-3
-95.00018E-6,814.2E-3
-94.50018E-6,774.2E-3
-94.50018E-6,814.2E-3
-94.00018E-6,774.2E-3
-94.00018E-6,834.2E-3
-93.50018E-6,794.2E-3
-93.50018E-6,854.2E-3
-93.00018E-6,814.2E-3
-93.00018E-6,854.2E-3
-92.50020E-6,814.2E-3
-92.50020E-6,874.2E-3
-92.00020E-6,834.2E-3
-92.00020E-6,874.2E-3
-91.50020E-6,834.2E-3
-91.50020E-6,894.2E-3
-91.00020E-6,854.2E-3
-91.00020E-6,914.2E-3
-90.50020E-6,874.2E-3
-90.50020E-6,934.2E-3
-90.00020E-6,874.2E-3
-90.00020E-6,934.2E-3
-89.50022E-6,894.2E-3
-89.50022E-6,954.2E-3
-89.00022E-6,914.2E-3
-89.00022E-6,954.2E-3
-88.50022E-6,914.2E-3
-88.50022E-6,974.2E-3
-88.00022E-6,934.2E-3
-88.00022E-6,994.2E-3
-87.50000E-6,934.2E-3
-87.50000E-6,994.2E-3
-87.00000E-6,954.2E-3
-87.00000E-6,1.014
-86.50000E-6,974.2E-3
-86.50000E-6,1.034
-86.00002E-6,974.2E-3
-86.00002E-6,1.034
-85.50002E-6,994.2E-3
-85.50002E-6,1.054
-85.00002E-6,994.2E-3
-85.00002E-6,1.054
-84.50002E-6,1.014
-84.50002E-6,1.074
-84.00002E-6,1.014
-84.00002E-6,1.074
-83.50003E-6,1.034
-83.50003E-6,1.094
-83.00003E-6,1.034
-83.00003E-6,1.094
-82.50003E-6,1.054
-82.50003E-6,1.094
-82.00004E-6,1.054
-82.00004E-6,1.114
-81.50004E-6,1.074
-81.50004E-6,1.114
-81.00004E-6,1.074
-81.00004E-6,1.134
-80.50005E-6,1.094
-80.50005E-6,1.134
-80.00005E-6,1.094
-80.00005E-6,1.134
-79.50005E-6,1.094
-79.50005E-6,1.154
-79.00006E-6,1.114
-79.00006E-6,1.154
-78.50006E-6,1.114
-78.50006E-6,1.174
-78.00006E-6,1.114
-78.00006E-6,1.174
-77.50007E-6,1.134
-77.50007E-6,1.174
-77.00007E-6,1.134
-77.00007E-6,1.174
-76.50007E-6,1.134
-76.50007E-6,1.194
-76.00008E-6,1.154
-76.00008E-6,1.194
-75.50008E-6,1.154
-75.50008E-6,1.194
-75.00008E-6,1.154
-75.00008E-6,1.194
-74.50009E-6,1.154
-74.50009E-6,1.214
-74.00009E-6,1.154
-74.00009E-6,1.214
-73.50009E-6,1.174
-73.50009E-6,1.214
-73.00010E-6,1.154
-73.00010E-6,1.214
-72.50010E-6,1.174
-72.50010E-6,1.214
-72.00011E-6,1.174
-72.00011E-6,1.234
-71.50011E-6,1.174
-71.50011E-6,1.214
-71.00011E-6,1.174
-71.00011E-6,1.214
-70.50012E-6,1.174
-70.50012E-6,1.234
-70.00012E-6,1.174
-70.00012E-6,1.234
-69.50012E-6,1.174
-69.50012E-6,1.234
-69.00013E-6,1.174
-69.00013E-6,1.234
-68.50013E-6,1.174
-68.50013E-6,1.234
-68.00013E-6,1.174
-68.00013E-6,1.254
-67.50014E-6,1.174
-67.50014E-6,1.234
-67.00014E-6,1.174
-67.00014E-6,1.234
-66.50014E-6,1.174
-66.50014E-6,1.214
-66.00015E-6,1.174
-66.00015E-6,1.234
-65.50015E-6,1.174
-65.50015E-6,1.234
-65.00015E-6,1.174
-65.00015E-6,1.214
-64.50016E-6,1.174
-64.50016E-6,1.214
-64.00016E-6,1.174
-64.00016E-6,1.214
-63.50016E-6,1.174
-63.50016E-6,1.214
-63.00017E-6,1.154
-63.00017E-6,1.214
-62.50017E-6,1.154
-62.50017E-6,1.214
-62.00018E-6,1.154
-62.00018E-6,1.194
-61.50018E-6,1.154
-61.50018E-6,1.194
-61.00018E-6,1.154
-61.00018E-6,1.194
-60.50018E-6,1.154
-60.50018E-6,1.194
-60.00018E-6,1.134
-60.00018E-6,1.194
-59.50018E-6,1.134
-59.50018E-6,1.194
-59.00018E-6,1.134
-59.00018E-6,1.174
-58.50018E-6,1.134
-58.50018E-6,1.174
-58.00018E-6,1.114
-58.00018E-6,1.174
-57.50018E-6,1.114
-57.50018E-6,1.154
-57.00018E-6,1.114
-57.00018E-6,1.154
-56.50018E-6,1.114
-56.50018E-6,1.154
-56.00018E-6,1.094
-56.00018E-6,1.154
-55.50018E-6,1.094
-55.50018E-6,1.134
-55.00018E-6,1.094
-55.00018E-6,1.134
-54.50018E-6,1.074
-54.50018E-6,1.134
-54.00018E-6,1.074
-54.00018E-6,1.114
-53.50018E-6,1.074
-53.50018E-6,1.114
-53.00018E-6,1.054
-53.00018E-6,1.114
-52.50018E-6,1.054
-52.50018E-6,1.094
-52.00018E-6,1.034
-52.00018E-6,1.094
-51.50018E-6,1.034
-51.50018E-6,1.094
-51.00018E-6,1.034
-51.00018E-6,1.074
-50.50001E-6,1.014
-50.50001E-6,1.074
-50.00001E-6,1.014
-50.00001E-6,1.074
-49.50001E-6,994.2E-3
-49.50001E-6,1.054
-49.00001E-6,994.2E-3
-49.00001E-6,1.054
-48.50001E-6,974.2E-3
-48.50001E-6,1.034
-48.00001E-6,974.2E-3
-48.00001E-6,1.034
-47.50001E-6,954.2E-3
-47.50001E-6,1.014
-47.00001E-6,954.2E-3
-47.00001E-6,1.014
-46.50001E-6,954.2E-3
-46.50001E-6,994.2E-3
-46.00001E-6,934.2E-3
-46.00001E-6,1.014
-45.50001E-6,934.2E-3
-45.50001E-6,994.2E-3
-45.00001E-6,934.2E-3
-45.00001E-6,974.2E-3
-44.50001E-6,914.2E-3
-44.50001E-6,974.2E-3
-44.00001E-6,914.2E-3
-44.00001E-6,974.2E-3
-43.50001E-6,894.2E-3
-43.50001E-6,974.2E-3
-43.00001E-6,894.2E-3
-43.00001E-6,954.2E-3
-42.50001E-6,874.2E-3
-42.50001E-6,934.2E-3
-42.00000E-6,874.2E-3
-42.00000E-6,934.2E-3
-41.50000E-6,874.2E-3
-41.50000E-6,914.2E-3
-41.00000E-6,854.2E-3
-41.00000E-6,914.2E-3
-40.50000E-6,854.2E-3
-40.50000E-6,894.2E-3
-40.00000E-6,854.2E-3
-40.00000E-6,894.2E-3
-39.50000E-6,834.2E-3
-39.50000E-6,874.2E-3
-39.00000E-6,834.2E-3
-39.00000E-6,874.2E-3
-38.50000E-6,814.2E-3
-38.50000E-6,874.2E-3
-38.00000E-6,814.2E-3
-38.00000E-6,874.2E-3
-37.50000E-6,814.2E-3
-37.50000E-6,854.2E-3
-37.00000E-6,794.2E-3
-37.00000E-6,854.2E-3
-36.50000E-6,794.2E-3
-36.50000E-6,834.2E-3
-36.00000E-6,794.2E-3
-36.00000E-6,834.2E-3
-35.50000E-6,794.2E-3
-35.50000E-6,834.2E-3
-35.00000E-6,774.2E-3
-35.00000E-6,834.2E-3
-34.50000E-6,774.2E-3
-34.50000E-6,814.2E-3
-34.00000E-6,774.2E-3
-34.00000E-6,814.2E-3
-33.50000E-6,754.2E-3
-33.50000E-6,794.2E-3
-33.00000E-6,754.2E-3
-33.00000E-6,794.2E-3
-32.50000E-6,754.2E-3
-32.50000E-6,794.2E-3
-32.00000E-6,734.2E-3
-32.00000E-6,814.2E-3
-31.50000E-6,734.2E-3
-31.50000E-6,794.2E-3
-31.00000E-6,714.2E-3
-31.00000E-6,774.2E-3
-30.50000E-6,734.2E-3
-30.50000E-6,774.2E-3
-30.00000E-6,714.2E-3
-30.00000E-6,774.2E-3
-29.50000E-6,714.2E-3
-29.50000E-6,774.2E-3
-29.00000E-6,714.2E-3
-29.00000E-6,754.2E-3
-28.50000E-6,714.2E-3
-28.50000E-6,754.2E-3
-28.00000E-6,694.2E-3
-28.00000E-6,754.2E-3
-27.50000E-6,694.2E-3
-27.50000E-6,754.2E-3
-27.00000E-6,694.2E-3
-27.00000E-6,754.2E-3
-26.50000E-6,694.2E-3
-26.50000E-6,734.2E-3
-26.00000E-6,694.2E-3
-26.00000E-6,734.2E-3
-25.50000E-6,674.2E-3
-25.50000E-6,734.2E-3
-25.00000E-6,674.2E-3
-25.00000E-6,734.2E-3
-24.50000E-6,674.2E-3
-24.50000E-6,734.2E-3
-24.00000E-6,674.2E-3
-24.00000E-6,734.2E-3
