time in s,CH2 in V
-564.0014E-9,3.793
-562.0015E-9,3.713
-560.0015E-9,3.793
-558.0015E-9,3.793
-556.0015E-9,3.793
-554.0015E-9,3.793
-552.0016E-9,3.793
-550.0016E-9,3.793
-548.0016E-9,3.793
-546.0016E-9,3.793
-544.0017E-9,3.793
-542.0017E-9,3.793
-540.0017E-9,3.793
-538.0017E-9,3.793
-536.0017E-9,3.713
-534.0018E-9,3.793
-532.0018E-9,3.793
-530.0018E-9,3.793
-528.0018E-9,3.793
-526.0018E-9,3.713
-524.0019E-9,3.793
-522.0019E-9,3.713
-520.0019E-9,3.793
-518.0019E-9,3.793
-516.0019E-9,3.713
-514.0020E-9,3.793
-512.0020E-9,3.793
-510.0020E-9,3.713
-508.0020E-9,3.713
-506.0021E-9,3.713
-504.0021E-9,3.633
-502.0021E-9,3.713
-500.0021E-9,3.873
-498.0021E-9,3.953
-496.0022E-9,3.873
-494.0022E-9,3.393
-492.0022E-9,2.273
-490.0022E-9,833.2E-3
-488.0022E-9,-206.8E-3
-486.0023E-9,-606.8E-3
-484.0023E-9,-286.8E-3
-482.0023E-9,113.2E-3
-480.0023E-9,433.2E-3
-478.0024E-9,513.2E-3
-476.0023E-9,353.2E-3
-474.0023E-9,113.2E-3
-472.0023E-9,-126.8E-3
-470.0023E-9,-286.8E-3
-468.0023E-9,-206.8E-3
-466.0023E-9,33.21E-3
-464.0023E-9,193.2E-3
-462.0023E-9,193.2E-3
-460.0023E-9,113.2E-3
-458.0023E-9,113.2E-3
-456.0023E-9,-46.79E-3
-454.0023E-9,-126.8E-3
-452.0023E-9,-46.79E-3
-450.0023E-9,113.2E-3
-448.0022E-9,193.2E-3
-446.0022E-9,113.2E-3
-444.0022E-9,113.2E-3
-442.0022E-9,-46.79E-3
-440.0022E-9,-126.8E-3
-438.0022E-9,-126.8E-3
-436.0022E-9,33.21E-3
-434.0022E-9,193.2E-3
-432.0022E-9,113.2E-3
-430.0022E-9,193.2E-3
-428.0022E-9,33.21E-3
-426.0022E-9,-46.79E-3
-424.0022E-9,-46.79E-3
-422.0021E-9,33.21E-3
-420.0021E-9,33.21E-3
-418.0000E-9,113.2E-3
-416.0000E-9,33.21E-3
-413.9999E-9,113.2E-3
-411.9999E-9,33.21E-3
-409.9999E-9,-46.79E-3
-407.9999E-9,33.21E-3
-405.9999E-9,33.21E-3
-403.9999E-9,33.21E-3
-401.9999E-9,33.21E-3
-399.9999E-9,33.21E-3
-397.9999E-9,33.21E-3
-395.9999E-9,-46.79E-3
-393.9999E-9,-46.79E-3
-391.9999E-9,33.21E-3
-389.9999E-9,33.21E-3
-387.9999E-9,113.2E-3
-385.9998E-9,113.2E-3
-383.9998E-9,33.21E-3
-381.9998E-9,33.21E-3
-379.9998E-9,-46.79E-3
-377.9998E-9,-46.79E-3
-375.9998E-9,-46.79E-3
-373.9998E-9,33.21E-3
-371.9998E-9,113.2E-3
-369.9998E-9,113.2E-3
-367.9998E-9,33.21E-3
-365.9998E-9,-46.79E-3
-363.9998E-9,33.21E-3
-361.9998E-9,33.21E-3
-359.9998E-9,33.21E-3
-357.9997E-9,113.2E-3
-355.9997E-9,33.21E-3
-353.9997E-9,33.21E-3
-351.9997E-9,113.2E-3
-349.9997E-9,33.21E-3
-347.9997E-9,33.21E-3
-345.9997E-9,33.21E-3
-343.9997E-9,33.21E-3
-341.9997E-9,33.21E-3
-339.9997E-9,33.21E-3
-337.9997E-9,33.21E-3
-335.9997E-9,33.21E-3
-333.9997E-9,33.21E-3
-331.9997E-9,113.2E-3
-329.9996E-9,33.21E-3
-327.9996E-9,33.21E-3
-325.9996E-9,113.2E-3
-323.9996E-9,33.21E-3
-321.9996E-9,-46.79E-3
-319.9996E-9,33.21E-3
-317.9996E-9,33.21E-3
-315.9996E-9,-46.79E-3
-313.9996E-9,33.21E-3
-311.9996E-9,33.21E-3
-309.9996E-9,33.21E-3
-307.9996E-9,33.21E-3
-305.9996E-9,113.2E-3
-303.9995E-9,33.21E-3
-301.9995E-9,33.21E-3
-299.9995E-9,33.21E-3
-297.9995E-9,-46.79E-3
-295.9995E-9,33.21E-3
-293.9995E-9,33.21E-3
-291.9995E-9,33.21E-3
-289.9995E-9,33.21E-3
-287.9995E-9,33.21E-3
-285.9995E-9,33.21E-3
-283.9995E-9,33.21E-3
-281.9995E-9,33.21E-3
-279.9995E-9,113.2E-3
-277.9995E-9,33.21E-3
-275.9994E-9,33.21E-3
-273.9994E-9,33.21E-3
-271.9994E-9,33.21E-3
-269.9994E-9,33.21E-3
-267.9994E-9,33.21E-3
-265.9994E-9,33.21E-3
-263.9994E-9,33.21E-3
-261.9994E-9,113.2E-3
-259.9994E-9,113.2E-3
-257.9994E-9,-46.79E-3
-255.9994E-9,33.21E-3
-253.9994E-9,33.21E-3
-251.9994E-9,33.21E-3
-249.9994E-9,33.21E-3
-247.9993E-9,113.2E-3
-245.9993E-9,33.21E-3
-243.9993E-9,33.21E-3
-241.9993E-9,33.21E-3
-239.9993E-9,33.21E-3
-237.9993E-9,33.21E-3
-235.9993E-9,113.2E-3
-233.9993E-9,33.21E-3
-231.9993E-9,33.21E-3
-229.9994E-9,33.21E-3
-227.9994E-9,33.21E-3
-225.9994E-9,33.21E-3
-223.9994E-9,33.21E-3
-221.9994E-9,33.21E-3
-219.9994E-9,33.21E-3
-217.9994E-9,33.21E-3
-215.9994E-9,-46.79E-3
-213.9994E-9,33.21E-3
-211.9994E-9,33.21E-3
-209.9994E-9,33.21E-3
-207.9994E-9,33.21E-3
-205.9994E-9,33.21E-3
-203.9994E-9,113.2E-3
-201.9994E-9,33.21E-3
-199.9995E-9,-46.79E-3
-197.9995E-9,33.21E-3
-195.9995E-9,-46.79E-3
-193.9995E-9,33.21E-3
-191.9995E-9,33.21E-3
-189.9995E-9,33.21E-3
-187.9995E-9,33.21E-3
-185.9995E-9,-46.79E-3
-183.9995E-9,33.21E-3
-181.9995E-9,113.2E-3
-179.9995E-9,113.2E-3
-177.9995E-9,-46.79E-3
-175.9995E-9,33.21E-3
-173.9995E-9,33.21E-3
-171.9995E-9,33.21E-3
-169.9996E-9,33.21E-3
-167.9996E-9,33.21E-3
-165.9996E-9,113.2E-3
-163.9996E-9,33.21E-3
-161.9996E-9,113.2E-3
-160.0000E-9,33.21E-3
-158.0000E-9,33.21E-3
-156.0000E-9,33.21E-3
-154.0000E-9,33.21E-3
-152.0000E-9,113.2E-3
-150.0001E-9,33.21E-3
-148.0001E-9,33.21E-3
-146.0001E-9,33.21E-3
-144.0001E-9,33.21E-3
-142.0001E-9,33.21E-3
-140.0001E-9,113.2E-3
-138.0001E-9,33.21E-3
-136.0001E-9,33.21E-3
-134.0001E-9,33.21E-3
-132.0001E-9,33.21E-3
-130.0001E-9,33.21E-3
-128.0001E-9,33.21E-3
-126.0001E-9,33.21E-3
-124.0001E-9,33.21E-3
-122.0001E-9,33.21E-3
-120.0002E-9,-46.79E-3
-118.0002E-9,33.21E-3
-116.0002E-9,33.21E-3
-114.0002E-9,33.21E-3
-112.0002E-9,33.21E-3
-110.0002E-9,33.21E-3
-108.0002E-9,33.21E-3
-106.0002E-9,113.2E-3
-104.0002E-9,113.2E-3
-102.0002E-9,33.21E-3
-100.0002E-9,113.2E-3
-98.00016E-9,33.21E-3
-96.00016E-9,33.21E-3
-94.00016E-9,113.2E-3
-92.00016E-9,33.21E-3
-90.00016E-9,33.21E-3
-88.00016E-9,33.21E-3
-86.00016E-9,33.21E-3
-84.00016E-9,33.21E-3
-82.00015E-9,33.21E-3
-80.00015E-9,33.21E-3
-78.00015E-9,33.21E-3
-76.00015E-9,33.21E-3
-74.00015E-9,33.21E-3
-72.00015E-9,-46.79E-3
-70.00015E-9,33.21E-3
-68.00015E-9,33.21E-3
-66.00015E-9,33.21E-3
-64.00015E-9,-46.79E-3
-62.00015E-9,33.21E-3
-60.00015E-9,33.21E-3
-58.00015E-9,33.21E-3
-56.00015E-9,33.21E-3
-54.00015E-9,33.21E-3
-52.00015E-9,33.21E-3
-50.00015E-9,113.2E-3
-48.00015E-9,-46.79E-3
-46.00015E-9,33.21E-3
-44.00015E-9,33.21E-3
-42.00015E-9,33.21E-3
-40.00015E-9,33.21E-3
-38.00015E-9,33.21E-3
-36.00015E-9,33.21E-3
-34.00015E-9,-46.79E-3
-32.00015E-9,-46.79E-3
-30.00015E-9,33.21E-3
-28.00015E-9,33.21E-3
-26.00015E-9,33.21E-3
-24.00015E-9,33.21E-3
-22.00015E-9,33.21E-3
-20.00014E-9,33.21E-3
-18.00014E-9,33.21E-3
-16.00014E-9,33.21E-3
-14.00014E-9,33.21E-3
-12.00014E-9,33.21E-3
-10.00014E-9,113.2E-3
-8.000143E-9,113.2E-3
-6.000143E-9,113.2E-3
-4.000143E-9,113.2E-3
-2.000144E-9,33.21E-3
-143.8849E-15,-46.79E-3
1.999856E-9,-126.8E-3
3.999856E-9,-46.79E-3
5.999855E-9,433.2E-3
7.999855E-9,1.073
9.999856E-9,1.793
11.99986E-9,2.433
13.99986E-9,2.913
15.99986E-9,3.233
17.99986E-9,3.473
19.99986E-9,3.553
21.99986E-9,3.553
23.99986E-9,3.713
25.99986E-9,3.713
27.99986E-9,3.793
29.99986E-9,3.713
31.99986E-9,3.713
33.99986E-9,3.713
35.99986E-9,3.633
37.99986E-9,3.713
39.99986E-9,3.713
41.99986E-9,3.713
43.99986E-9,3.713
45.99986E-9,3.713
47.99986E-9,3.713
49.99986E-9,3.713
51.99986E-9,3.713
53.99986E-9,3.713
55.99986E-9,3.713
57.99986E-9,3.793
59.99986E-9,3.713
61.99986E-9,3.793
63.99986E-9,3.713
65.99986E-9,3.633
67.99986E-9,3.713
69.99986E-9,3.633
71.99986E-9,3.713
73.99986E-9,3.633
75.99986E-9,3.633
77.99986E-9,3.713
79.99986E-9,3.633
81.99986E-9,3.713
83.99986E-9,3.713
85.99986E-9,3.793
87.99986E-9,3.713
89.99986E-9,3.713
91.99986E-9,3.713
93.99986E-9,3.713
95.99986E-9,3.713
97.99986E-9,3.713
99.99986E-9,3.633
101.9999E-9,3.713
103.9999E-9,3.713
105.9999E-9,3.713
107.9999E-9,3.713
109.9999E-9,3.713
111.9999E-9,3.713
113.9999E-9,3.713
115.9999E-9,3.713
118.0000E-9,3.793
120.0000E-9,3.713
122.0000E-9,3.713
124.0000E-9,3.713
126.0000E-9,3.793
128.0000E-9,3.713
130.0000E-9,3.713
132.0000E-9,3.713
134.0000E-9,3.713
135.9999E-9,3.713
137.9999E-9,3.713
139.9999E-9,3.633
141.9999E-9,3.713
143.9999E-9,3.793
145.9999E-9,3.633
147.9999E-9,3.633
149.9999E-9,3.713
151.9999E-9,3.633
153.9999E-9,3.713
155.9999E-9,3.713
157.9999E-9,3.713
159.9999E-9,3.713
161.9999E-9,3.713
163.9998E-9,3.713
165.9998E-9,3.633
167.9998E-9,3.713
169.9998E-9,3.713
171.9998E-9,3.713
173.9998E-9,3.713
175.9998E-9,3.713
177.9998E-9,3.713
179.9998E-9,3.713
181.9998E-9,3.713
183.9998E-9,3.713
185.9998E-9,3.713
187.9998E-9,3.713
189.9998E-9,3.713
191.9997E-9,3.793
193.9997E-9,3.713
195.9997E-9,3.713
197.9997E-9,3.713
199.9997E-9,3.713
201.9997E-9,3.713
203.9997E-9,3.633
205.9997E-9,3.713
207.9997E-9,3.713
209.9997E-9,3.713
211.9997E-9,3.713
213.9997E-9,3.793
215.9997E-9,3.713
217.9997E-9,3.713
219.9997E-9,3.713
221.9997E-9,3.713
223.9996E-9,3.713
225.9996E-9,3.713
227.9996E-9,3.713
229.9996E-9,3.793
231.9996E-9,3.713
233.9996E-9,3.793
235.9996E-9,3.713
237.9996E-9,3.793
239.9996E-9,3.713
241.9996E-9,3.713
243.9996E-9,3.713
245.9996E-9,3.713
247.9996E-9,3.713
249.9996E-9,3.713
251.9996E-9,3.713
253.9997E-9,3.713
255.9997E-9,3.793
257.9997E-9,3.793
259.9997E-9,3.713
261.9997E-9,3.793
263.9997E-9,3.713
265.9997E-9,3.713
267.9997E-9,3.713
269.9997E-9,3.793
271.9997E-9,3.713
273.9997E-9,3.713
275.9997E-9,3.713
277.9997E-9,3.713
279.9997E-9,3.793
281.9998E-9,3.713
283.9998E-9,3.713
285.9998E-9,3.793
287.9998E-9,3.713
289.9998E-9,3.793
291.9998E-9,3.713
293.9998E-9,3.713
295.9998E-9,3.713
297.9998E-9,3.713
299.9998E-9,3.793
301.9998E-9,3.873
303.9998E-9,3.713
305.9998E-9,3.793
307.9998E-9,3.793
309.9999E-9,3.793
311.9999E-9,3.793
313.9999E-9,3.713
315.9999E-9,3.713
317.9999E-9,3.793
319.9999E-9,3.713
321.9999E-9,3.793
323.9999E-9,3.793
325.9999E-9,3.793
327.9999E-9,3.793
329.9999E-9,3.793
331.9999E-9,3.793
333.9999E-9,3.713
335.9999E-9,3.713
338.0000E-9,3.793
340.0000E-9,3.793
342.0000E-9,3.793
344.0000E-9,3.713
346.0000E-9,3.713
348.0000E-9,3.713
350.0000E-9,3.713
352.0000E-9,3.713
354.0000E-9,3.713
356.0000E-9,3.793
358.0000E-9,3.793
360.0000E-9,3.713
362.0000E-9,3.793
364.0001E-9,3.713
366.0001E-9,3.713
368.0001E-9,3.793
370.0001E-9,3.793
372.0001E-9,3.713
374.0001E-9,3.793
376.0001E-9,3.713
378.0001E-9,3.713
380.0001E-9,3.713
382.0001E-9,3.713
384.0001E-9,3.793
386.0001E-9,3.713
388.0001E-9,3.793
390.0001E-9,3.793
392.0002E-9,3.793
394.0002E-9,3.793
396.0002E-9,3.793
398.0002E-9,3.713
400.0002E-9,3.793
402.0002E-9,3.793
404.0002E-9,3.713
406.0002E-9,3.793
408.0002E-9,3.793
410.0002E-9,3.793
412.0002E-9,3.713
414.0002E-9,3.873
416.0002E-9,3.793
418.0002E-9,3.793
420.0003E-9,3.793
422.0003E-9,3.793
424.0003E-9,3.713
426.0003E-9,3.793
428.0003E-9,3.793
430.0003E-9,3.793
431.9999E-9,3.793
433.9999E-9,3.793
435.9999E-9,3.713
437.9999E-9,3.713
439.9999E-9,3.713
441.9999E-9,3.713
443.9999E-9,3.793
445.9999E-9,3.793
447.9999E-9,3.793
449.9999E-9,3.793
452.0000E-9,3.793
454.0000E-9,3.713
456.0000E-9,3.713
458.0000E-9,3.793
460.0000E-9,3.793
462.0000E-9,3.713
464.0000E-9,3.793
466.0000E-9,3.793
468.0000E-9,3.793
470.0000E-9,3.793
472.0000E-9,3.793
474.0000E-9,3.793
476.0000E-9,3.793
478.0000E-9,3.793
480.0000E-9,3.793
482.0000E-9,3.793
484.0000E-9,3.793
485.9999E-9,3.793
487.9999E-9,3.793
489.9999E-9,3.713
491.9999E-9,3.633
493.9999E-9,3.713
495.9998E-9,3.793
497.9998E-9,3.713
499.9998E-9,3.793
501.9998E-9,3.873
503.9997E-9,3.873
505.9997E-9,3.553
507.9997E-9,2.673
509.9997E-9,1.233
511.9997E-9,33.21E-3
513.9996E-9,-526.8E-3
515.9996E-9,-526.8E-3
517.9996E-9,-46.79E-3
519.9996E-9,353.2E-3
521.9996E-9,513.2E-3
523.9995E-9,433.2E-3
525.9995E-9,193.2E-3
527.9995E-9,-126.8E-3
529.9995E-9,-286.8E-3
531.9994E-9,-206.8E-3
533.9994E-9,-46.79E-3
535.9994E-9,193.2E-3
537.9994E-9,273.2E-3
539.9994E-9,193.2E-3
541.9993E-9,113.2E-3
543.9993E-9,-46.79E-3
545.9993E-9,-46.79E-3
547.9993E-9,-46.79E-3
549.9993E-9,33.21E-3
551.9992E-9,113.2E-3
553.9992E-9,193.2E-3
555.9992E-9,193.2E-3
557.9992E-9,-46.79E-3
559.9992E-9,-126.8E-3
561.9991E-9,-126.8E-3
563.9991E-9,33.21E-3
565.9991E-9,113.2E-3
567.9991E-9,193.2E-3
569.9990E-9,193.2E-3
571.9990E-9,33.21E-3
573.9990E-9,-46.79E-3
575.9990E-9,-46.79E-3
577.9990E-9,33.21E-3
579.9989E-9,113.2E-3
581.9989E-9,193.2E-3
583.9989E-9,33.21E-3
585.9989E-9,113.2E-3
587.9989E-9,33.21E-3
589.9988E-9,33.21E-3
591.9988E-9,-46.79E-3
593.9988E-9,33.21E-3
595.9988E-9,113.2E-3
597.9987E-9,33.21E-3
599.9987E-9,113.2E-3
601.9987E-9,33.21E-3
603.9987E-9,33.21E-3
605.9987E-9,-46.79E-3
607.9986E-9,33.21E-3
609.9986E-9,-46.79E-3
611.9986E-9,113.2E-3
613.9986E-9,113.2E-3
615.9986E-9,113.2E-3
617.9985E-9,33.21E-3
619.9985E-9,33.21E-3
621.9985E-9,33.21E-3
623.9985E-9,33.21E-3
625.9985E-9,33.21E-3
627.9984E-9,33.21E-3
629.9984E-9,33.21E-3
631.9984E-9,113.2E-3
633.9984E-9,-46.79E-3
635.9983E-9,33.21E-3
637.9983E-9,-46.79E-3
639.9983E-9,33.21E-3
641.9983E-9,113.2E-3
643.9983E-9,33.21E-3
645.9982E-9,33.21E-3
647.9982E-9,33.21E-3
649.9982E-9,33.21E-3
651.9982E-9,33.21E-3
653.9982E-9,33.21E-3
655.9981E-9,33.21E-3
657.9981E-9,33.21E-3
659.9981E-9,113.2E-3
661.9981E-9,33.21E-3
663.9981E-9,-46.79E-3
665.9980E-9,33.21E-3
667.9980E-9,33.21E-3
669.9980E-9,33.21E-3
671.9980E-9,33.21E-3
673.9979E-9,33.21E-3
675.9979E-9,33.21E-3
677.9979E-9,33.21E-3
679.9979E-9,-46.79E-3
681.9979E-9,33.21E-3
683.9978E-9,-46.79E-3
685.9978E-9,-46.79E-3
687.9978E-9,33.21E-3
689.9978E-9,33.21E-3
691.9978E-9,33.21E-3
693.9977E-9,113.2E-3
695.9977E-9,33.21E-3
697.9977E-9,33.21E-3
699.9977E-9,113.2E-3
701.9976E-9,33.21E-3
703.9976E-9,113.2E-3
705.9976E-9,33.21E-3
707.9976E-9,33.21E-3
709.9976E-9,33.21E-3
711.9999E-9,33.21E-3
713.9999E-9,33.21E-3
715.9998E-9,113.2E-3
717.9998E-9,33.21E-3
719.9998E-9,113.2E-3
721.9998E-9,33.21E-3
723.9997E-9,33.21E-3
725.9997E-9,33.21E-3
727.9997E-9,33.21E-3
729.9997E-9,33.21E-3
731.9997E-9,-46.79E-3
733.9996E-9,33.21E-3
735.9996E-9,33.21E-3
737.9996E-9,33.21E-3
739.9996E-9,33.21E-3
741.9996E-9,33.21E-3
743.9995E-9,-46.79E-3
745.9995E-9,33.21E-3
747.9995E-9,33.21E-3
749.9995E-9,33.21E-3
751.9994E-9,33.21E-3
753.9994E-9,113.2E-3
755.9994E-9,33.21E-3
757.9994E-9,33.21E-3
759.9994E-9,33.21E-3
761.9993E-9,113.2E-3
763.9993E-9,33.21E-3
765.9993E-9,33.21E-3
767.9993E-9,33.21E-3
769.9993E-9,33.21E-3
771.9992E-9,33.21E-3
773.9992E-9,33.21E-3
775.9992E-9,33.21E-3
777.9992E-9,33.21E-3
779.9992E-9,33.21E-3
781.9991E-9,33.21E-3
783.9991E-9,33.21E-3
785.9991E-9,33.21E-3
787.9991E-9,33.21E-3
789.9990E-9,33.21E-3
791.9990E-9,33.21E-3
793.9990E-9,33.21E-3
795.9990E-9,33.21E-3
797.9990E-9,33.21E-3
799.9989E-9,33.21E-3
801.9989E-9,33.21E-3
803.9989E-9,33.21E-3
805.9989E-9,33.21E-3
807.9989E-9,33.21E-3
809.9988E-9,33.21E-3
811.9988E-9,33.21E-3
813.9988E-9,33.21E-3
815.9988E-9,113.2E-3
817.9987E-9,33.21E-3
819.9987E-9,33.21E-3
821.9987E-9,33.21E-3
823.9987E-9,33.21E-3
825.9987E-9,113.2E-3
827.9986E-9,33.21E-3
829.9986E-9,33.21E-3
831.9986E-9,-46.79E-3
833.9986E-9,33.21E-3
835.9986E-9,33.21E-3
837.9985E-9,33.21E-3
839.9986E-9,33.21E-3
841.9986E-9,33.21E-3
843.9984E-9,113.2E-3
845.9984E-9,33.21E-3
847.9984E-9,33.21E-3
849.9984E-9,-46.79E-3
851.9984E-9,33.21E-3
853.9984E-9,33.21E-3
855.9984E-9,33.21E-3
857.9984E-9,33.21E-3
859.9984E-9,33.21E-3
861.9984E-9,33.21E-3
863.9982E-9,33.21E-3
865.9982E-9,33.21E-3
867.9982E-9,33.21E-3
869.9982E-9,33.21E-3
871.9982E-9,33.21E-3
873.9982E-9,33.21E-3
875.9982E-9,33.21E-3
877.9982E-9,33.21E-3
879.9982E-9,33.21E-3
881.9980E-9,33.21E-3
883.9980E-9,-46.79E-3
885.9980E-9,113.2E-3
887.9980E-9,33.21E-3
889.9980E-9,-46.79E-3
891.9980E-9,113.2E-3
893.9980E-9,113.2E-3
895.9980E-9,33.21E-3
897.9980E-9,33.21E-3
899.9980E-9,33.21E-3
901.9978E-9,33.21E-3
903.9978E-9,33.21E-3
905.9978E-9,33.21E-3
907.9978E-9,33.21E-3
909.9978E-9,33.21E-3
911.9978E-9,33.21E-3
913.9978E-9,33.21E-3
915.9978E-9,113.2E-3
917.9978E-9,33.21E-3
919.9976E-9,33.21E-3
921.9976E-9,-46.79E-3
923.9976E-9,33.21E-3
925.9976E-9,33.21E-3
927.9976E-9,33.21E-3
929.9976E-9,33.21E-3
931.9976E-9,33.21E-3
933.9976E-9,33.21E-3
935.9976E-9,33.21E-3
937.9976E-9,33.21E-3
939.9974E-9,33.21E-3
941.9974E-9,33.21E-3
943.9974E-9,33.21E-3
945.9974E-9,33.21E-3
947.9974E-9,33.21E-3
949.9974E-9,33.21E-3
951.9974E-9,113.2E-3
953.9974E-9,33.21E-3
955.9974E-9,33.21E-3
957.9972E-9,33.21E-3
959.9972E-9,33.21E-3
961.9972E-9,33.21E-3
963.9972E-9,33.21E-3
965.9972E-9,33.21E-3
967.9972E-9,33.21E-3
969.9972E-9,33.21E-3
971.9972E-9,33.21E-3
973.9972E-9,33.21E-3
975.9972E-9,33.21E-3
977.9970E-9,33.21E-3
979.9970E-9,33.21E-3
981.9970E-9,33.21E-3
983.9998E-9,33.21E-3
985.9998E-9,33.21E-3
